nitrogen,fosfor,kalium,plant_age,fase,soil_moisture,recommendation
83,65,132,94,3,44.79,0
112,93,66,94,3,59.88,3
94,77,131,94,3,28.4,0
102,60,48,94,3,76.88,3
61,95,69,94,3,52.93,3
110,105,97,94,3,17.9,3
107,54,99,94,3,85.74,0
90,70,88,94,3,10.51,0
80,108,55,94,3,55.28,3
84,96,137,94,3,52.02,0
75,61,46,94,3,36.41,3
60,109,111,94,3,45.82,1
79,101,111,94,3,17.68,0
64,90,76,94,3,81.35,3
68,72,60,94,3,87.02,3
62,90,80,94,3,73.66,3
87,105,88,94,3,10.0,3
61,73,124,94,3,90.0,0
95,102,73,94,3,46.96,3
88,65,75,94,3,22.66,3
104,101,126,94,3,16.74,0
99,61,98,94,3,10.0,0
76,94,53,94,3,10.0,3
99,81,86,94,3,44.78,3
113,74,107,94,3,75.93,0
102,59,114,94,3,48.02,0
109,86,72,94,3,26.4,3
65,67,40,94,3,52.34,3
61,52,48,94,3,72.78,3
102,76,102,94,3,17.79,0
89,109,75,94,3,17.09,3
75,75,106,94,3,44.94,0
110,45,50,94,3,39.85,6
89,70,88,94,3,48.65,0
86,105,71,94,3,21.79,3
94,43,85,94,3,11.29,2
112,90,123,94,3,90.0,0
110,94,102,94,3,10.0,3
81,73,123,94,3,65.6,0
80,83,139,94,3,60.1,0
115,57,46,94,3,63.24,3
86,92,96,94,3,15.56,0
97,69,123,94,3,26.32,0
84,100,99,94,3,82.12,3
89,82,100,94,3,59.2,0
109,106,121,94,3,90.0,0
112,53,102,94,3,19.69,0
90,87,66,94,3,76.38,3
76,54,42,94,3,90.0,3
72,107,128,94,3,33.93,0
103,83,129,94,3,78.1,0
71,55,80,94,3,45.11,0
78,57,124,94,3,83.89,0
98,45,114,94,3,20.99,2
94,79,91,94,3,10.0,3
79,88,58,94,3,89.26,3
69,105,101,94,3,15.86,0
92,57,111,94,3,51.03,0
72,45,44,94,3,90.0,6
103,82,73,94,3,47.88,3
78,62,47,94,3,51.81,3
63,87,81,94,3,10.86,0
103,55,42,94,3,65.97,3
106,53,102,94,3,24.25,0
112,45,82,94,3,86.78,6
64,65,68,94,3,61.16,3
71,52,65,94,3,46.07,3
64,60,96,94,3,81.86,0
83,67,65,94,3,80.23,3
117,68,126,94,3,75.48,0
85,105,89,94,3,25.72,3
105,62,93,94,3,10.0,0
86,66,133,94,3,87.3,0
61,88,102,94,3,45.21,0
66,82,130,94,3,85.3,0
81,43,102,94,3,90.0,2
80,61,101,94,3,90.0,0
90,104,101,94,3,57.12,3
95,44,128,94,3,57.48,2
90,75,59,94,3,33.59,3
68,101,136,94,3,61.02,1
116,94,81,94,3,77.04,3
71,106,63,94,3,90.0,3
96,70,93,94,3,42.89,0
110,88,52,94,3,78.28,3
62,48,136,94,3,62.29,2
103,56,118,94,3,90.0,0
75,70,81,94,3,75.11,0
106,107,89,94,3,34.9,3
69,63,68,94,3,87.7,3
68,87,96,94,3,33.87,0
63,51,79,94,3,13.96,0
80,85,129,94,3,13.06,0
85,76,113,94,3,84.27,0
113,68,116,94,3,53.27,0
60,81,53,94,3,10.54,3
69,47,77,94,3,27.01,2
110,100,131,94,3,13.36,0
64,93,112,94,3,61.32,0
66,73,81,94,3,50.11,0
70,86,102,94,3,10.49,0
70,57,80,100,3,57.11,0
92,45,73,100,3,32.99,6
110,81,40,100,3,57.55,3
99,98,55,100,3,29.2,3
63,48,78,100,3,38.68,2
81,68,75,100,3,55.85,3
79,70,59,100,3,45.1,3
73,40,78,100,3,40.19,2
81,80,137,100,3,12.1,0
112,65,117,100,3,32.32,0
68,79,76,100,3,28.63,3
70,46,104,100,3,10.0,2
118,43,80,100,3,90.0,6
102,84,50,100,3,81.25,3
89,78,79,100,3,68.2,3
89,82,58,100,3,10.0,3
99,102,84,100,3,77.16,3
62,63,78,100,3,43.5,0
60,44,43,100,3,88.24,6
72,106,139,100,3,72.94,1
118,84,118,100,3,72.4,0
72,97,122,100,3,29.16,0
70,103,121,100,3,89.13,0
76,67,45,100,3,24.3,3
98,41,113,100,3,69.66,2
85,86,91,100,3,26.66,3
87,95,119,100,3,63.35,0
89,60,114,100,3,57.37,0
61,48,78,100,3,87.43,2
108,56,70,100,3,89.33,3
65,61,45,100,3,45.82,3
88,74,115,100,3,36.3,0
78,77,62,100,3,90.0,3
88,43,127,100,3,86.07,2
62,51,65,100,3,90.0,0
73,40,61,100,3,83.77,2
78,69,111,100,3,77.75,0
63,91,89,100,3,30.93,0
72,62,57,100,3,90.0,3
81,66,134,100,3,31.26,0
69,93,114,100,3,59.47,0
89,69,41,100,3,85.72,3
83,79,113,100,3,10.0,0
93,95,48,100,3,49.58,3
68,47,45,100,3,70.59,6
67,107,114,100,3,90.0,1
89,84,133,100,3,68.58,0
69,47,86,100,3,38.76,2
111,53,96,100,3,75.43,0
108,106,99,100,3,43.08,3
111,46,72,100,3,72.18,6
91,47,137,100,3,90.0,2
87,45,53,100,3,58.69,6
117,84,61,100,3,64.35,3
106,76,66,100,3,75.42,3
96,73,48,100,3,47.11,3
109,93,69,100,3,61.05,3
71,65,98,100,3,10.0,0
106,52,106,100,3,37.88,0
66,95,63,100,3,64.19,3
89,84,42,100,3,78.58,3
69,41,125,100,3,33.49,2
74,100,99,100,3,10.0,0
112,82,131,100,3,37.29,0
90,93,65,100,3,17.06,3
114,58,104,100,3,31.58,0
119,107,59,100,3,10.0,3
85,42,43,100,3,59.29,6
64,78,85,100,3,22.73,0
85,48,139,100,3,49.09,2
77,108,106,100,3,90.0,0
79,82,107,100,3,90.0,0
107,70,105,100,3,57.5,0
103,57,113,100,3,34.01,0
105,102,136,100,3,13.67,0
76,108,93,100,3,90.0,3
92,62,130,100,3,10.0,0
83,86,43,100,3,11.52,3
93,46,103,100,3,12.64,2
100,65,71,100,3,35.74,3
83,96,78,100,3,53.34,3
78,100,68,100,3,19.6,3
105,109,44,100,3,79.39,3
105,100,90,100,3,70.78,3
93,82,103,100,3,82.74,0
96,46,49,100,3,10.0,6
77,82,80,100,3,80.79,3
64,75,56,100,3,29.93,3
85,92,118,100,3,53.8,0
80,64,130,100,3,90.0,0
116,56,135,100,3,90.0,0
98,69,123,100,3,10.0,0
99,105,86,100,3,25.55,3
68,70,124,100,3,45.4,0
95,108,115,100,3,79.07,0
73,96,89,100,3,90.0,3
113,96,50,100,3,22.74,3
98,59,61,100,3,68.78,3
83,97,111,100,3,78.61,0
86,90,84,100,3,82.78,3
68,91,40,100,3,19.12,3
79,42,118,100,3,37.94,2
92,85,85,100,3,35.88,3
113,69,115,100,3,10.0,0
64,53,88,100,3,10.82,0
93,42,112,100,3,31.96,2
83,84,95,100,3,10.0,0
109,41,68,100,3,77.12,6
99,88,118,100,3,90.0,0
80,55,127,100,3,10.0,0
76,108,91,100,3,73.58,3
100,90,106,100,3,10.0,0
91,102,94,100,3,77.61,3
117,62,77,100,3,72.16,3
115,60,99,100,3,10.0,0
75,74,99,100,3,18.74,0
95,106,96,100,3,90.0,3
117,71,99,100,3,42.46,3
64,43,52,100,3,84.24,6
74,45,88,100,3,90.0,2
64,103,79,100,3,38.77,3
111,84,46,100,3,90.0,3
92,82,52,100,3,52.82,3
63,51,78,100,3,38.55,0
99,41,52,100,3,10.0,6
113,64,43,100,3,10.0,3
67,57,120,100,3,39.26,0
114,83,128,100,3,49.74,0
84,52,72,100,3,34.96,3
119,85,80,100,3,10.0,3
118,85,43,100,3,10.0,3
110,103,55,100,3,90.0,3
93,41,55,100,3,10.0,6
101,103,111,100,3,19.68,0
71,40,111,100,3,90.0,2
78,50,97,100,3,19.98,0
66,89,66,100,3,33.74,3
64,79,46,100,3,10.0,3
83,61,82,100,3,54.23,0
83,87,130,100,3,49.67,0
88,52,87,100,3,16.27,0
66,83,90,100,3,51.63,0
78,79,60,100,3,47.37,3
62,86,102,100,3,75.58,0
114,86,132,100,3,66.97,0
62,96,122,100,3,71.25,1
96,105,71,100,3,90.0,3
111,108,52,100,3,41.7,3
101,88,132,100,3,15.74,0
96,80,110,100,3,22.97,0
91,48,70,100,3,75.35,6
60,70,92,100,3,41.37,0
88,59,113,100,3,50.96,0
102,68,82,100,3,18.35,3
69,85,53,100,3,64.66,3
105,48,137,100,3,90.0,2
79,54,42,100,3,11.27,3
107,49,102,100,3,32.98,2
69,62,84,100,3,81.83,0
106,93,60,100,3,79.44,3
75,93,130,100,3,60.19,0
99,54,69,100,3,52.37,3
68,55,139,100,3,66.98,0
117,90,127,100,3,48.44,0
97,88,117,100,3,10.76,0
99,107,101,100,3,37.01,3
96,106,103,100,3,63.06,3
64,46,107,100,3,13.96,2
72,70,130,100,3,30.43,0
108,73,75,100,3,40.63,3
90,69,135,100,3,48.35,0
114,104,133,100,3,90.0,0
104,80,127,100,3,40.71,0
61,76,131,100,3,60.18,1
68,100,119,100,3,44.97,0
109,68,54,100,3,87.61,3
119,50,43,100,3,21.38,3
102,68,116,100,3,48.81,0
87,43,93,100,3,16.91,2
118,92,124,100,3,79.33,0
87,67,81,100,3,10.0,3
92,65,83,100,3,42.19,3
83,41,118,100,3,90.0,2
110,98,52,100,3,68.64,3
100,76,122,100,3,10.0,0
97,104,114,100,3,38.67,0
75,62,94,100,3,58.03,0
74,41,47,100,3,10.0,6
78,93,118,100,3,63.88,0
77,40,111,100,3,25.29,2
92,55,126,100,3,85.39,0
95,109,131,100,3,30.29,0
105,83,46,100,3,50.86,3
90,72,126,100,3,57.55,0
85,56,65,100,3,76.85,3
71,64,94,100,3,10.0,0
67,74,114,100,3,87.65,0
61,108,138,100,3,79.66,1
97,101,117,100,3,62.27,0
78,92,103,100,3,86.9,0
110,107,117,100,3,10.0,0
108,47,69,100,3,10.0,6
96,72,47,100,3,56.19,3
98,92,82,100,3,50.77,3
87,74,104,100,3,90.0,0
119,52,100,100,3,16.06,0
92,43,90,100,3,21.95,2
87,103,134,100,3,60.68,0
87,85,99,100,3,52.3,0
98,51,85,100,3,34.07,0
106,97,92,100,3,53.45,3
118,71,132,100,3,72.69,0
79,42,59,100,3,70.26,6
64,55,122,100,3,48.28,0
107,60,79,100,3,10.0,3
116,95,59,100,3,51.01,3
104,47,44,100,3,90.0,6
100,42,71,100,3,10.0,6
72,70,60,100,3,69.41,3
99,91,82,100,3,90.0,3
106,73,112,100,3,90.0,0
100,50,50,100,3,82.9,3
95,67,82,100,3,36.59,3
63,65,84,100,3,63.21,0
64,71,61,100,3,10.0,3
104,54,48,100,3,20.67,3
99,50,95,100,3,67.93,0
105,47,75,100,3,10.0,6
107,89,135,100,3,33.35,0
114,48,107,100,3,90.0,2
111,79,49,100,3,53.7,3
86,84,85,100,3,10.0,3
63,41,86,100,3,70.41,2
83,65,88,100,3,10.0,0
95,104,61,100,3,38.47,3
79,84,130,100,3,41.7,0
90,49,113,100,3,63.43,2
107,43,79,100,3,10.0,6
66,50,87,100,3,56.95,0
105,86,45,100,3,36.57,3
103,84,118,100,3,36.3,0
92,88,56,100,3,35.66,3
91,62,59,100,3,69.41,3
60,48,89,100,3,13.53,2
109,96,106,100,3,40.64,3
97,105,56,100,3,61.16,3
109,90,93,100,3,67.78,3
115,60,42,100,3,88.64,3
65,64,49,100,3,38.98,3
118,105,79,100,3,21.74,3
70,104,111,100,3,57.76,0
77,48,88,100,3,10.0,2
117,76,136,100,3,87.46,0
117,62,127,100,3,51.22,0
118,101,88,100,3,35.76,3
101,92,79,100,3,43.05,3
62,93,81,100,3,11.05,3
60,50,52,100,3,31.6,3
62,50,116,100,3,17.5,0
84,92,139,100,3,33.79,0
104,99,116,100,3,65.59,0
84,84,112,100,3,72.75,0
101,88,73,100,3,65.01,3
115,82,69,100,3,59.19,3
102,56,88,100,3,17.32,0
116,86,72,100,3,28.91,3
115,76,114,100,3,17.32,0
86,56,128,100,3,10.0,0
111,47,93,100,3,18.52,2
92,49,133,100,3,10.0,2
106,97,104,100,3,10.0,3
117,109,108,100,3,67.91,3
118,46,127,100,3,60.78,2
84,75,56,100,3,42.48,3
77,56,120,100,3,30.95,0
106,104,109,100,3,53.54,3
113,95,84,100,3,21.22,3
78,43,106,100,3,36.8,2
75,87,96,100,3,40.42,0
63,43,55,100,3,85.47,6
65,64,91,100,3,82.88,0
70,41,131,100,3,68.68,2
95,45,44,100,3,10.0,6
93,76,86,100,3,90.0,3
62,62,133,100,3,10.0,0
109,45,122,100,3,52.3,2
92,93,75,100,3,56.41,3
85,54,133,100,3,15.31,0
113,77,129,100,3,16.85,0
84,90,56,100,3,86.61,3
64,106,114,100,3,18.83,1
65,91,63,100,3,48.94,3
61,98,107,100,3,67.7,1
89,106,44,100,3,89.18,3
118,56,85,100,3,40.78,3
87,60,47,100,3,21.97,3
113,85,95,100,3,11.43,3
69,66,130,100,3,10.0,0
93,41,40,100,3,87.69,6
76,50,123,100,3,60.33,0
78,57,68,100,3,90.0,3
83,53,135,100,3,36.43,0
77,55,98,100,3,11.23,0
76,89,110,100,3,31.28,0
118,75,40,100,3,61.14,3
97,42,135,100,3,24.01,2
106,53,61,100,3,10.0,3
60,48,88,100,3,90.0,2
73,55,119,100,3,17.2,0
86,60,103,100,3,67.38,0
119,60,54,100,3,25.3,3
113,58,61,100,3,76.31,3
70,47,101,100,3,79.83,2
102,42,127,100,3,19.04,2
89,40,127,100,3,23.26,2
85,87,103,100,3,18.88,0
61,104,51,100,3,24.27,3
99,82,79,100,3,90.0,3
119,82,44,100,3,11.71,3
66,68,72,100,3,62.25,3
89,77,99,100,3,78.04,0
107,49,105,100,3,43.25,2
87,49,103,100,3,65.42,2
97,72,65,100,3,29.02,3
60,71,82,100,3,30.54,0
85,95,123,100,3,14.99,0
88,83,119,100,3,10.0,0
83,98,49,100,3,20.04,3
62,108,118,100,3,85.86,1
62,102,114,100,3,23.74,1
75,103,60,100,3,43.32,3
87,67,113,100,3,43.69,0
66,99,45,100,3,66.29,3
93,87,123,100,3,83.94,0
69,66,48,100,3,82.71,3
101,69,55,100,3,90.0,3
60,41,98,100,3,19.47,2
87,78,119,100,3,25.61,0
113,75,124,100,3,14.33,0
89,64,50,100,3,29.59,3
73,73,78,100,3,83.23,3
113,42,114,100,3,26.41,2
77,102,103,100,3,44.22,0
86,103,51,100,3,89.15,3
60,93,75,100,3,10.0,3
62,88,74,100,3,10.0,3
104,84,119,100,3,37.22,0
88,77,83,100,3,58.04,3
114,56,137,100,3,76.22,0
60,79,49,100,3,90.0,3
67,86,122,100,3,19.4,0
80,98,135,100,3,10.0,0
60,76,73,100,3,90.0,3
81,41,89,100,3,52.07,2
104,105,70,100,3,89.41,3
94,72,110,100,3,58.15,0
90,72,103,100,3,41.94,0
86,50,53,100,3,57.1,3
79,70,48,100,3,90.0,3
113,103,111,100,3,10.0,3
97,75,74,100,3,10.0,3
100,42,64,100,3,22.76,6
111,75,43,100,3,59.94,3
77,94,61,100,3,31.06,3
104,88,85,100,3,29.03,3
64,103,43,100,3,65.98,3
76,81,129,100,3,90.0,0
78,77,83,100,3,37.77,3
116,70,95,100,3,10.0,3
74,73,139,100,3,25.22,0
79,53,79,100,3,77.21,0
118,61,105,100,3,44.42,0
107,70,58,100,3,60.99,3
115,52,127,100,3,45.36,0
73,91,136,100,3,27.6,0
68,69,51,100,3,51.33,3
99,85,73,100,3,10.0,3
106,50,133,100,3,30.79,0
108,64,131,100,3,64.78,0
70,83,75,100,3,38.77,3
97,107,123,100,3,54.47,0
83,52,139,100,3,20.8,0
83,92,117,100,3,90.0,0
106,82,70,100,3,41.45,3
117,75,95,100,3,90.0,3
119,75,115,100,3,10.0,0
107,63,53,100,3,49.25,3
61,91,125,100,3,72.13,1
82,101,81,100,3,88.94,3
88,108,43,100,3,65.84,3
89,90,70,100,3,36.6,3
69,78,66,100,3,10.0,3
76,109,90,100,3,90.0,3
74,54,75,100,3,78.99,0
87,95,91,100,3,72.32,3
115,101,110,100,3,23.4,3
72,83,105,100,3,90.0,0
62,91,72,100,3,10.56,3
76,64,122,100,3,78.11,0
101,91,73,100,3,28.2,3
100,99,121,100,3,23.95,0
99,83,41,100,3,10.69,3
61,45,113,100,3,79.26,2
107,65,95,100,3,27.68,0
101,108,108,100,3,64.7,3
86,69,79,100,3,61.18,3
103,80,137,100,3,49.18,0
103,97,48,100,3,86.9,3
84,65,46,100,3,64.14,3
89,81,48,100,3,10.0,3
77,108,81,100,3,81.95,3
104,105,85,100,3,68.49,3
96,98,127,100,3,19.27,0
99,78,104,100,3,75.01,0
110,42,47,100,3,83.53,6
97,90,56,100,3,80.96,3
79,41,53,100,3,10.0,6
119,86,117,100,3,58.68,0
101,54,84,100,3,60.41,0
114,57,138,100,3,24.3,0
117,106,61,100,3,90.0,3
74,43,87,100,3,83.06,2
98,55,72,100,3,28.02,3
118,83,131,100,3,68.04,0
105,92,113,100,3,29.84,0
69,57,65,100,3,90.0,3
84,67,118,100,3,40.97,0
71,80,91,100,3,45.58,0
76,60,107,100,3,85.53,0
107,103,117,100,3,88.14,0
81,56,58,100,3,10.0,3
103,69,52,100,3,49.51,3
73,109,73,100,3,90.0,3
82,47,79,100,3,85.16,2
113,90,103,100,3,32.75,3
84,77,98,100,3,52.33,0
71,104,57,100,3,40.24,3
79,85,69,100,3,54.18,3
89,51,105,100,3,10.0,0
107,60,112,100,3,17.48,0
88,60,134,100,3,10.0,0
84,68,81,100,3,10.0,3
112,95,125,100,3,27.13,0
114,58,73,100,3,90.0,3
94,107,129,100,3,10.0,0
70,41,94,100,3,52.68,2
90,109,65,100,3,90.0,3
103,59,40,100,3,10.0,3
109,59,44,100,3,42.97,3
110,84,89,100,3,54.11,3
63,90,91,100,3,90.0,0
101,43,114,100,3,57.17,2
111,59,65,100,3,81.68,3
69,93,73,100,3,28.11,3
110,50,44,100,3,90.0,3
98,101,66,100,3,46.7,3
115,57,90,100,3,90.0,3
114,101,87,100,3,28.52,3
87,94,133,100,3,10.0,0
64,93,82,100,3,90.0,3
61,55,116,100,3,89.71,0
90,77,96,100,3,48.45,0
109,90,43,100,3,10.0,3
87,78,79,100,3,58.86,3
83,51,70,100,3,38.45,3
85,94,126,100,3,23.84,0
78,93,50,100,3,10.0,3
86,101,73,100,3,82.31,3
80,104,56,100,3,10.0,3
65,87,105,100,3,37.36,0
116,93,78,100,3,19.44,3
72,81,55,100,3,70.46,3
104,81,74,100,3,50.0,3
75,65,128,100,3,79.12,0
74,85,120,100,3,14.54,0
90,65,112,100,3,79.55,0
68,55,106,100,3,45.17,0
111,92,82,100,3,58.22,3
93,76,118,100,3,90.0,0
86,68,47,100,3,58.79,3
106,80,96,100,3,21.56,3
72,81,82,100,3,47.11,3
111,85,125,100,3,69.53,0
107,50,109,100,3,55.47,0
62,70,41,100,3,22.58,3
108,48,114,100,3,33.19,2
79,44,72,100,3,88.92,2
64,64,112,100,3,46.88,0
119,57,46,100,3,80.14,3
74,47,49,100,3,10.0,6
118,49,90,100,3,26.14,2
95,41,87,100,3,90.0,2
67,71,69,100,3,75.19,3
73,65,116,100,3,90.0,0
60,96,58,100,3,63.0,3
99,81,67,100,3,17.73,3
67,94,60,100,3,90.0,3
117,45,108,100,3,83.48,2
95,47,51,100,3,73.27,6
62,83,120,100,3,37.6,0
99,81,79,100,3,10.0,3
70,42,44,100,3,17.73,6
82,62,89,100,3,79.92,0
89,46,87,100,3,29.0,2
106,84,119,100,3,44.37,0
68,60,132,100,3,50.84,0
95,91,125,100,3,10.0,0
116,83,126,100,3,41.19,0
60,107,47,100,3,86.29,3
91,55,139,100,3,83.52,0
66,85,121,100,3,10.0,0
97,92,45,100,3,90.0,3
76,40,99,100,3,86.22,2
69,91,97,100,3,34.69,0
90,46,56,100,3,77.58,6
81,86,64,100,3,17.39,3
88,90,73,100,3,58.41,3
93,64,122,100,3,51.77,0
67,42,52,100,3,87.15,6
74,81,120,100,3,90.0,0
108,94,103,100,3,24.08,3
114,69,49,100,3,90.0,3
75,71,74,100,3,35.99,3
86,84,95,100,3,46.25,0
71,95,136,100,3,48.16,0
74,50,129,100,3,70.04,0
101,44,65,100,3,24.4,6
116,101,98,100,3,59.95,3
76,87,71,100,3,84.89,3
102,105,76,100,3,90.0,3
84,79,135,100,3,65.75,0
62,66,116,100,3,39.2,0
91,43,52,100,3,77.98,6
110,98,122,100,3,25.78,0
64,57,79,100,3,89.14,0
103,50,114,100,3,52.81,0
111,65,110,100,3,46.34,0
69,71,100,100,3,17.9,0
85,81,65,100,3,88.22,3
119,104,47,100,3,90.0,3
93,77,48,100,3,46.64,3
87,72,88,100,3,84.94,0
70,52,77,100,3,42.84,0
110,80,85,100,3,90.0,3
99,72,41,100,3,50.94,3
90,95,107,100,3,60.93,0
106,85,111,100,3,84.39,0
86,64,63,100,3,53.22,3
92,74,139,100,3,52.29,0
77,79,127,100,3,90.0,0
89,70,42,100,3,32.31,3
104,94,121,100,3,10.0,0
89,91,55,100,3,38.66,3
116,87,54,100,3,37.29,3
98,75,115,100,3,25.16,0
100,105,57,100,3,10.0,3
65,42,93,100,3,10.0,2
93,49,72,100,3,50.74,6
92,48,95,100,3,10.0,2
70,100,101,100,3,64.09,0
110,87,77,100,3,27.24,3
101,41,44,100,3,10.0,6
102,44,55,100,3,90.0,6
119,109,110,100,3,10.0,3
110,64,110,100,3,11.5,0
114,77,97,100,3,79.46,3
74,45,126,100,3,59.04,2
87,91,57,100,3,87.72,3
108,68,120,100,3,25.28,0
71,107,107,100,3,22.26,0
111,53,104,100,3,11.91,0
67,77,134,100,3,55.86,0
72,104,71,100,3,37.0,3
92,51,71,100,3,15.64,3
114,100,59,100,3,90.0,3
115,99,117,100,3,88.1,0
71,69,85,100,3,18.22,0
119,78,134,100,3,55.81,0
86,57,107,100,3,19.72,0
111,49,94,100,3,90.0,2
65,65,130,100,3,88.51,0
102,77,109,100,3,63.17,0
115,67,94,100,3,60.24,3
107,94,94,100,3,16.63,3
68,79,104,100,3,49.03,0
81,91,116,100,3,10.0,0
66,109,85,100,3,57.54,3
84,81,88,100,3,90.0,3
100,43,45,100,3,54.21,6
97,100,53,100,3,58.91,3
89,66,135,100,3,45.06,0
73,90,115,100,3,36.02,0
95,86,84,100,3,90.0,3
65,69,136,100,3,38.25,0
112,107,119,100,3,86.79,0
113,87,72,100,3,56.83,3
73,75,79,100,3,10.77,3
97,91,91,100,3,86.63,3
90,96,91,100,3,79.14,3
92,54,99,100,3,57.71,0
62,70,132,100,3,90.0,0
112,89,72,100,3,71.38,3
73,48,110,100,3,90.0,2
114,99,50,100,3,52.3,3
119,60,131,100,3,42.67,0
90,93,124,100,3,25.08,0
60,54,132,100,3,10.0,0
69,68,116,100,3,56.25,0
78,80,85,100,3,37.22,3
107,75,112,100,3,90.0,0
76,43,42,100,3,52.48,6
103,77,132,100,3,13.0,0
101,94,85,100,3,40.78,3
75,75,80,100,3,62.5,3
81,86,84,100,3,90.0,3
81,73,57,100,3,50.15,3
114,46,114,100,3,10.0,2
103,76,46,100,3,90.0,3
87,69,42,100,3,46.92,3
106,59,128,100,3,57.38,0
85,107,70,100,3,24.06,3
64,92,68,100,3,84.9,3
84,74,102,100,3,82.89,0
68,106,131,100,3,28.4,1
113,57,126,100,3,32.01,0
83,88,52,100,3,48.24,3
87,95,108,100,3,90.0,0
100,81,59,100,3,14.43,3
97,94,129,100,3,10.0,0
88,62,90,100,3,33.26,0
102,73,63,100,3,10.0,3
107,57,137,100,3,24.22,0
90,47,82,100,3,31.59,2
93,86,85,100,3,64.88,3
73,76,54,100,3,90.0,3
111,108,131,100,3,90.0,0
100,67,124,100,3,54.95,0
82,60,56,100,3,54.05,3
77,46,77,100,3,61.39,2
102,86,67,100,3,90.0,3
63,63,127,100,3,80.08,0
99,97,64,100,3,86.36,3
80,79,47,100,3,90.0,3
62,55,59,100,3,38.09,3
91,52,135,100,3,90.0,0
75,66,90,100,3,85.17,0
69,45,107,100,3,90.0,2
78,109,86,100,3,23.54,3
96,96,78,100,3,11.66,3
83,53,98,100,3,88.13,0
77,93,89,100,3,38.44,3
79,104,108,100,3,38.04,0
63,58,104,100,3,71.88,0
97,99,138,100,3,41.15,0
69,68,75,100,3,56.68,0
63,45,90,100,3,89.25,2
114,85,119,100,3,10.0,0
66,86,114,100,3,32.14,0
76,100,128,100,3,10.0,0
100,65,104,105,3,84.91,0
103,69,132,105,3,20.59,0
83,54,79,105,3,57.95,0
90,107,86,105,3,10.0,3
96,89,71,105,3,31.31,3
86,107,80,105,3,85.3,3
85,79,55,105,3,90.0,3
95,80,110,105,3,87.45,0
104,81,91,105,3,28.73,3
93,68,104,105,3,90.0,0
108,50,90,105,3,52.18,0
92,105,123,105,3,44.7,0
64,58,79,105,3,18.77,0
93,100,115,105,3,55.35,0
74,43,124,105,3,90.0,2
84,93,99,105,3,78.13,0
109,45,122,105,3,90.0,2
67,102,60,105,3,10.0,3
105,98,92,105,3,36.16,3
110,102,128,105,3,90.0,0
96,91,75,105,3,90.0,3
61,85,49,105,3,77.46,3
95,60,64,105,3,22.12,3
76,99,110,105,3,60.11,0
94,73,60,105,3,49.47,3
108,78,70,105,3,12.75,3
116,66,71,105,3,10.88,3
66,86,48,105,3,57.22,3
68,40,119,105,3,23.99,2
105,108,91,105,3,76.59,3
114,61,98,105,3,82.49,0
90,86,97,105,3,10.0,0
69,54,130,105,3,36.18,0
69,53,61,105,3,34.27,3
105,73,42,105,3,12.22,3
74,50,119,105,3,90.0,0
108,92,40,105,3,71.42,3
66,91,69,105,3,28.09,3
70,85,61,105,3,54.55,3
71,72,84,105,3,10.0,0
114,61,85,105,3,54.95,3
94,51,108,105,3,87.31,0
104,60,48,105,3,10.0,3
65,79,135,105,3,90.0,1
107,62,74,105,3,24.13,3
84,56,85,105,3,90.0,0
82,40,92,105,3,53.69,2
86,87,123,105,3,79.46,0
110,96,121,105,3,10.0,0
60,97,94,105,3,60.33,0
118,97,57,105,3,90.0,3
95,76,101,105,3,22.32,0
103,71,75,105,3,68.35,3
62,80,64,105,3,36.06,3
111,46,73,105,3,59.49,6
61,62,43,105,3,56.16,3
118,75,116,105,3,73.63,0
67,57,128,105,3,21.17,0
78,43,76,105,3,53.64,2
104,81,81,105,3,90.0,3
97,51,59,105,3,10.0,3
108,51,44,105,3,50.32,3
76,57,95,105,3,51.41,0
84,95,42,105,3,65.36,3
113,106,110,105,3,36.49,3
80,66,124,105,3,59.86,0
96,47,46,105,3,25.05,6
61,89,64,105,3,12.34,3
107,107,116,105,3,51.03,0
70,47,115,105,3,34.75,2
65,95,121,105,3,70.46,1
89,83,71,105,3,37.47,3
74,102,124,105,3,36.48,0
77,54,48,105,3,48.81,3
90,59,46,105,3,84.03,3
75,48,109,105,3,27.47,2
106,61,42,105,3,68.04,3
107,99,56,105,3,61.19,3
79,41,52,105,3,14.85,6
113,99,79,105,3,31.89,3
114,108,46,105,3,90.0,3
100,98,125,105,3,43.47,0
106,71,82,105,3,90.0,3
84,64,127,105,3,35.46,0
109,80,71,105,3,60.54,3
76,58,58,105,3,18.7,3
84,72,96,105,3,21.98,0
72,41,137,105,3,10.0,2
93,89,72,105,3,70.09,3
111,67,77,105,3,82.5,3
64,101,100,105,3,81.48,0
80,108,65,105,3,40.11,3
113,74,135,105,3,66.55,0
81,108,129,105,3,10.0,0
117,108,135,105,3,90.0,0
65,104,84,105,3,23.52,3
99,69,51,105,3,51.04,3
91,62,40,105,3,36.26,3
60,94,138,105,3,41.22,1
72,71,130,105,3,46.98,0
97,56,126,105,3,30.17,0
82,44,53,105,3,45.44,6
106,44,128,105,3,10.0,2
85,95,42,105,3,44.84,3
83,95,42,105,3,10.0,3
104,106,68,105,3,19.37,3
83,51,85,105,3,15.25,0
88,79,118,105,3,10.27,0
99,89,103,105,3,79.76,0
88,77,119,105,3,65.75,0
99,54,67,105,3,10.06,3
68,101,106,105,3,85.09,0
