Timestamp,Suhu_Udara,Kelembapan_Udara,Kelembapan_Tanah,EC,N,P,K,Status_Pompa
2026-03-05 19:00:00,21.47,71.19,67.05,2.394,172.37,67.93,239.32,0
2026-03-05 20:00:00,20.21,66.55,67.1,2.521,169.76,65.94,238.78,0
2026-03-05 21:00:00,19.29,76.13,66.62,2.585,169.84,65.85,240.74,0
2026-03-05 22:00:00,17.63,77.23,66.3,2.562,168.95,64.73,244.45,0
2026-03-05 23:00:00,17.83,78.62,66.11,2.585,165.98,65.54,247.81,0
2026-03-06 00:00:00,16.78,83.76,66.36,2.508,164.26,66.46,245.12,0
2026-03-06 01:00:00,17.84,83.81,66.0,2.458,165.1,66.21,250.86,0
2026-03-06 02:00:00,17.32,86.6,65.68,2.372,163.48,66.14,251.71,0
2026-03-06 03:00:00,17.61,87.51,65.07,2.384,162.33,65.22,247.31,0
2026-03-06 04:00:00,17.45,89.86,64.58,2.396,163.11,63.0,247.79,0
2026-03-06 05:00:00,19.97,88.02,64.5,2.454,164.84,62.73,247.72,0
2026-03-06 06:00:00,19.91,81.75,64.31,2.431,166.03,62.51,246.8,0
2026-03-06 07:00:00,21.06,81.3,64.12,2.486,165.91,62.54,245.7,0
2026-03-06 08:00:00,21.39,79.79,64.1,2.512,166.26,59.57,246.92,0
2026-03-06 09:00:00,21.59,80.99,63.04,2.645,166.43,58.09,248.09,0
2026-03-06 10:00:00,23.1,78.39,63.18,2.72,164.5,56.87,245.97,0
2026-03-06 11:00:00,23.77,78.33,62.97,2.781,165.03,57.1,244.08,0
2026-03-06 12:00:00,24.59,68.96,62.31,2.797,163.14,57.78,242.19,0
2026-03-06 13:00:00,24.25,72.49,61.86,2.709,164.32,56.86,241.39,0
2026-03-06 14:00:00,23.88,62.63,61.1,2.698,164.59,56.76,243.29,0
2026-03-06 15:00:00,22.98,66.42,60.63,2.805,160.71,56.4,245.88,0
2026-03-06 16:00:00,23.51,66.61,60.72,2.8,162.65,58.39,244.8,0
2026-03-06 17:00:00,22.19,66.98,59.97,2.715,161.8,58.16,247.06,0
2026-03-06 18:00:00,22.83,66.7,59.35,2.706,160.84,57.89,247.56,0
2026-03-06 19:00:00,21.11,69.52,58.92,2.619,162.73,57.28,247.26,0
2026-03-06 20:00:00,20.49,68.41,58.54,2.545,162.53,55.71,251.32,0
2026-03-06 21:00:00,19.08,76.32,58.22,2.553,163.7,56.48,251.33,0
2026-03-06 22:00:00,18.67,77.62,57.69,2.579,162.58,56.4,250.17,0
2026-03-06 23:00:00,17.35,80.75,57.42,2.512,164.12,56.22,251.5,0
2026-03-07 00:00:00,16.79,81.8,57.23,2.463,164.51,56.56,247.6,0
2026-03-07 01:00:00,17.51,83.96,56.91,2.366,165.26,55.3,246.42,0
2026-03-07 02:00:00,18.02,87.84,56.02,2.354,164.93,57.1,246.5,0
2026-03-07 03:00:00,16.61,91.6,55.77,2.233,167.86,55.61,247.73,0
2026-03-07 04:00:00,18.18,84.52,55.56,2.22,171.12,57.4,247.69,0
2026-03-07 05:00:00,20.54,84.02,55.93,2.231,166.9,57.52,243.84,0
2026-03-07 06:00:00,20.43,87.19,55.74,2.13,168.5,57.31,241.18,0
2026-03-07 07:00:00,22.08,83.95,55.82,2.082,166.41,58.05,239.8,0
2026-03-07 08:00:00,21.46,82.81,55.14,2.093,167.27,57.86,240.16,0
2026-03-07 09:00:00,22.43,79.79,54.98,2.096,163.98,58.82,236.66,0
2026-03-07 10:00:00,24.15,78.56,54.13,2.101,164.75,59.19,240.1,0
2026-03-07 11:00:00,24.47,73.44,53.71,2.132,163.25,59.92,240.63,0
2026-03-07 12:00:00,24.31,68.48,53.4,2.044,162.5,60.92,241.06,0
2026-03-07 13:00:00,23.62,67.25,53.05,2.104,161.82,60.79,240.32,0
2026-03-07 14:00:00,25.19,67.07,53.13,2.099,160.62,61.7,236.45,0
2026-03-07 15:00:00,25.79,63.24,52.38,2.077,159.53,62.17,236.6,0
2026-03-07 16:00:00,22.37,65.91,52.25,1.981,159.03,63.37,238.39,0
2026-03-07 17:00:00,23.73,66.53,52.03,1.987,158.99,63.0,237.84,0
2026-03-07 18:00:00,21.58,66.58,51.5,2.04,159.81,64.2,240.37,0
2026-03-07 19:00:00,20.77,69.74,51.85,2.066,163.37,63.43,239.95,0
2026-03-07 20:00:00,20.28,67.46,51.61,2.093,161.73,61.59,241.44,0
2026-03-07 21:00:00,18.41,71.77,51.41,2.087,162.09,60.37,240.84,0
2026-03-07 22:00:00,18.5,74.14,51.21,2.098,163.6,60.12,241.5,0
2026-03-07 23:00:00,16.84,82.05,50.63,2.046,162.38,60.41,243.34,0
2026-03-08 00:00:00,17.95,88.27,50.66,2.064,158.42,60.47,240.23,0
2026-03-08 01:00:00,19.06,82.58,50.64,2.051,155.24,61.23,241.58,0
2026-03-08 02:00:00,17.17,85.94,50.41,2.001,151.64,60.17,243.89,0
2026-03-08 03:00:00,17.85,85.89,50.74,2.067,154.94,61.78,248.92,0
2026-03-08 04:00:00,18.44,88.55,50.41,1.989,156.45,63.0,248.4,0
2026-03-08 05:00:00,19.94,86.1,49.69,2.042,158.16,63.81,242.48,0
2026-03-08 06:00:00,20.38,87.23,50.06,2.095,160.2,64.89,237.66,0
2026-03-08 07:00:00,21.64,86.44,50.16,2.078,159.35,63.41,235.31,0
2026-03-08 08:00:00,21.55,79.44,49.8,2.155,163.72,63.99,238.5,0
2026-03-08 09:00:00,23.05,80.53,49.14,2.133,164.38,64.6,243.81,0
2026-03-08 10:00:00,21.12,72.51,48.69,2.108,164.27,65.39,242.36,0
2026-03-08 11:00:00,24.5,73.51,47.75,2.049,166.3,66.05,242.12,0
2026-03-08 12:00:00,23.53,70.69,47.12,2.066,167.45,66.33,235.31,0
2026-03-08 13:00:00,24.27,68.65,46.28,2.025,169.75,66.57,236.93,0
2026-03-08 14:00:00,24.9,66.69,45.79,1.997,172.07,67.5,237.17,0
2026-03-08 15:00:00,22.96,65.14,45.51,2.014,171.15,66.78,236.43,0
2026-03-08 16:00:00,24.24,65.34,44.64,2.033,171.24,66.96,233.95,0
2026-03-08 17:00:00,22.66,66.97,56.3,2.127,169.36,66.32,233.12,1
2026-03-08 18:00:00,22.92,68.14,67.8,2.195,166.25,66.05,229.85,1
2026-03-08 19:00:00,20.37,69.51,67.81,2.235,167.71,63.52,227.96,0
2026-03-08 20:00:00,18.83,70.07,67.53,2.231,169.32,62.69,225.14,0
2026-03-08 21:00:00,19.23,76.85,67.55,2.211,165.58,62.28,223.09,0
2026-03-08 22:00:00,18.94,80.81,67.14,2.216,164.27,61.89,220.79,0
2026-03-08 23:00:00,18.44,76.63,66.43,2.189,164.4,61.59,222.95,0
2026-03-09 00:00:00,16.82,82.91,65.8,2.154,164.69,60.54,220.67,0
2026-03-09 01:00:00,16.36,83.61,65.45,2.16,168.39,60.28,221.26,0
2026-03-09 02:00:00,17.4,88.84,64.76,2.117,167.12,61.31,219.22,0
2026-03-09 03:00:00,18.33,87.59,65.03,2.081,166.73,61.07,217.37,0
2026-03-09 04:00:00,18.85,88.13,64.8,2.153,167.83,62.26,215.53,0
2026-03-09 05:00:00,20.35,88.86,64.88,2.081,167.09,63.36,218.94,0
2026-03-09 06:00:00,19.83,85.78,64.91,2.034,166.09,62.79,219.29,0
2026-03-09 07:00:00,19.71,88.97,64.72,2.129,164.99,63.28,218.21,0
2026-03-09 08:00:00,22.74,83.77,65.22,2.117,165.41,62.06,216.54,0
2026-03-09 09:00:00,22.89,82.18,65.54,2.213,165.08,61.11,214.1,0
2026-03-09 10:00:00,23.67,76.45,65.4,2.149,166.31,61.24,213.35,0
2026-03-09 11:00:00,24.57,73.85,64.56,2.164,166.9,61.72,210.84,0
2026-03-09 12:00:00,25.27,73.53,64.42,2.22,161.57,63.18,210.96,0
2026-03-09 13:00:00,24.48,71.0,63.33,2.171,158.56,63.0,210.39,0
2026-03-09 14:00:00,25.2,64.35,63.18,2.28,157.91,63.13,209.68,0
2026-03-09 15:00:00,24.42,66.69,61.84,2.258,159.96,63.18,214.04,0
2026-03-09 16:00:00,23.02,67.18,61.19,2.292,158.99,64.76,214.48,0
2026-03-09 17:00:00,22.59,66.05,61.0,2.252,159.91,65.88,215.05,0
2026-03-09 18:00:00,22.34,68.42,60.56,2.345,161.19,66.11,219.25,0
2026-03-09 19:00:00,20.5,69.0,59.92,2.36,162.31,66.71,216.64,0
2026-03-09 20:00:00,20.71,65.88,59.77,2.481,161.43,66.88,216.34,0
2026-03-09 21:00:00,19.36,70.88,59.69,2.539,159.51,67.7,213.4,0
2026-03-09 22:00:00,18.79,79.44,59.55,2.573,157.37,68.3,214.66,0
2026-03-09 23:00:00,18.98,79.24,59.23,2.496,163.02,67.84,217.19,0
2026-03-10 00:00:00,17.87,82.97,59.28,2.488,163.92,67.76,212.02,0
2026-03-10 01:00:00,17.55,84.77,59.43,2.456,167.28,67.73,215.32,0
2026-03-10 02:00:00,17.56,84.46,59.18,2.446,165.68,67.7,217.08,0
2026-03-10 03:00:00,17.87,86.46,59.44,2.445,167.9,67.07,218.07,0
2026-03-10 04:00:00,18.74,88.82,59.19,2.381,166.93,67.22,215.81,0
2026-03-10 05:00:00,20.2,88.7,58.84,2.366,166.8,66.6,218.7,0
2026-03-10 06:00:00,19.67,92.0,59.05,2.355,166.21,65.94,223.72,0
2026-03-10 07:00:00,20.52,83.58,59.25,2.291,164.58,65.71,223.27,0
2026-03-10 08:00:00,22.81,86.68,58.5,2.339,163.04,65.85,223.06,0
2026-03-10 09:00:00,22.35,77.7,57.72,2.35,163.05,66.83,223.71,0
2026-03-10 10:00:00,23.63,78.22,57.69,2.395,162.07,67.33,223.28,0
2026-03-10 11:00:00,23.62,74.6,57.1,2.418,162.42,68.17,223.42,0
2026-03-10 12:00:00,23.21,71.19,56.54,2.307,161.01,69.58,226.57,0
2026-03-10 13:00:00,24.64,69.21,55.9,2.256,162.45,68.82,226.83,0
2026-03-10 14:00:00,25.16,65.92,55.73,2.359,161.72,69.26,227.96,0
2026-03-10 15:00:00,23.99,68.63,55.81,2.402,164.8,69.72,233.39,0
2026-03-10 16:00:00,22.44,63.89,55.27,2.297,164.71,69.72,237.14,0
2026-03-10 17:00:00,22.83,67.17,55.44,2.326,164.54,70.29,234.41,0
2026-03-10 18:00:00,21.38,69.36,54.73,2.274,167.45,70.12,238.8,0
2026-03-10 19:00:00,19.17,72.68,54.44,2.15,166.46,70.48,242.05,0
2026-03-10 20:00:00,20.04,73.93,54.44,2.26,165.67,68.95,245.44,0
2026-03-10 21:00:00,19.61,75.58,54.0,2.267,164.38,68.74,243.35,0
2026-03-10 22:00:00,19.35,75.41,54.0,2.282,164.77,69.18,243.46,0
2026-03-10 23:00:00,19.2,77.88,53.64,2.208,163.46,69.89,242.06,0
2026-03-11 00:00:00,18.07,79.65,52.98,2.146,164.92,68.88,242.01,0
2026-03-11 01:00:00,18.15,81.69,52.26,2.061,164.84,68.6,246.04,0
2026-03-11 02:00:00,16.72,86.52,51.96,2.163,166.35,67.44,245.84,0
2026-03-11 03:00:00,19.1,85.81,51.88,2.074,167.61,66.93,241.0,0
2026-03-11 04:00:00,19.41,91.0,51.28,2.186,166.58,67.07,239.76,0
2026-03-11 05:00:00,18.99,86.18,51.13,2.135,165.19,67.85,237.89,0
2026-03-11 06:00:00,20.57,86.76,50.98,2.073,164.59,68.48,242.22,0
2026-03-11 07:00:00,21.41,84.12,50.73,2.086,164.62,68.49,239.83,0
2026-03-11 08:00:00,22.94,78.99,49.9,2.06,165.24,67.71,238.57,0
2026-03-11 09:00:00,22.64,82.57,49.42,2.082,166.03,67.41,237.46,0
2026-03-11 10:00:00,22.95,78.74,48.82,2.045,165.93,69.53,241.33,0
2026-03-11 11:00:00,23.69,76.18,48.55,2.044,164.67,68.05,243.42,0
2026-03-11 12:00:00,25.01,72.99,47.59,2.016,163.63,66.78,244.42,0
2026-03-11 13:00:00,23.16,67.32,47.07,2.088,164.61,66.79,244.53,0
2026-03-11 14:00:00,22.28,65.62,46.14,2.133,163.46,67.29,244.59,0
2026-03-11 15:00:00,24.66,67.5,45.5,2.16,164.53,67.91,244.3,0
2026-03-11 16:00:00,23.67,69.86,44.61,2.233,165.62,67.99,248.97,0
2026-03-11 17:00:00,22.76,67.34,55.78,2.253,168.35,66.44,245.11,1
2026-03-11 18:00:00,20.99,69.92,67.23,2.267,167.35,66.11,237.69,1
2026-03-11 19:00:00,19.8,67.91,66.86,2.263,166.67,64.4,238.66,0
2026-03-11 20:00:00,19.65,74.24,67.1,2.222,162.44,64.68,241.98,0
2026-03-11 21:00:00,19.5,73.1,67.25,2.185,160.85,65.01,242.1,0
2026-03-11 22:00:00,18.12,77.6,67.29,2.202,159.29,64.81,236.79,0
2026-03-11 23:00:00,18.6,78.93,67.33,2.27,160.43,63.66,238.57,0
2026-03-12 00:00:00,16.95,84.72,67.17,2.306,163.87,62.87,235.73,0
2026-03-12 01:00:00,17.14,87.04,67.36,2.339,164.96,61.38,232.48,0
2026-03-12 02:00:00,18.11,82.83,67.07,2.27,166.74,61.36,230.16,0
2026-03-12 03:00:00,17.71,90.94,67.51,2.304,165.39,64.23,226.38,0
2026-03-12 04:00:00,18.3,93.94,67.02,2.28,163.22,64.07,227.32,0
2026-03-12 05:00:00,18.8,86.74,66.48,2.292,162.86,63.63,226.09,0
2026-03-12 06:00:00,19.51,86.21,65.87,2.325,161.82,63.77,223.21,0
2026-03-12 07:00:00,21.25,87.88,65.3,2.254,160.4,62.69,229.75,0
2026-03-12 08:00:00,22.24,82.67,64.26,2.267,160.97,61.66,228.68,0
2026-03-12 09:00:00,22.91,79.84,63.77,2.283,159.0,61.11,229.13,0
2026-03-12 10:00:00,23.04,81.74,63.47,2.344,160.73,61.94,233.3,0
2026-03-12 11:00:00,23.89,70.77,62.92,2.31,160.18,62.24,235.08,0
2026-03-12 12:00:00,25.5,69.53,61.93,2.306,160.29,62.09,239.85,0
2026-03-12 13:00:00,23.51,70.27,61.23,2.316,160.66,62.76,237.87,0
2026-03-12 14:00:00,25.7,63.42,60.9,2.284,159.99,64.27,240.34,0
2026-03-12 15:00:00,24.1,65.44,60.24,2.253,162.47,64.87,241.3,0
2026-03-12 16:00:00,23.35,65.04,59.44,2.221,159.68,63.87,243.47,0
2026-03-12 17:00:00,23.42,68.78,58.43,2.219,162.2,62.12,245.16,0
2026-03-12 18:00:00,20.46,69.21,57.75,2.33,161.69,60.54,242.72,0
2026-03-12 19:00:00,21.97,65.01,57.34,2.322,163.48,61.37,249.4,0
2026-03-12 20:00:00,21.39,69.77,57.11,2.35,163.9,60.71,243.02,0
2026-03-12 21:00:00,20.01,72.43,57.05,2.348,165.48,61.48,240.46,0
2026-03-12 22:00:00,17.05,76.46,56.77,2.326,165.25,61.09,241.89,0
2026-03-12 23:00:00,18.5,77.1,56.63,2.323,165.67,61.46,242.27,0
2026-03-13 00:00:00,18.77,83.63,56.57,2.368,167.62,62.11,242.25,0
2026-03-13 01:00:00,18.58,83.04,56.0,2.36,167.68,61.4,243.67,0
2026-03-13 02:00:00,16.63,88.0,56.36,2.346,169.97,62.16,241.13,0
2026-03-13 03:00:00,18.68,87.62,55.94,2.329,170.41,61.56,242.92,0
2026-03-13 04:00:00,19.78,85.57,55.9,2.267,168.87,60.94,242.21,0
2026-03-13 05:00:00,19.27,91.1,55.36,2.332,168.08,61.71,245.35,0
2026-03-13 06:00:00,19.08,90.07,55.19,2.303,169.55,62.29,244.07,0
2026-03-13 07:00:00,21.58,85.5,55.03,2.391,167.14,62.7,244.78,0
2026-03-13 08:00:00,22.64,81.9,54.98,2.399,168.48,61.68,245.89,0
2026-03-13 09:00:00,22.65,77.21,54.35,2.476,167.68,61.35,247.61,0
2026-03-13 10:00:00,22.64,79.68,54.19,2.452,165.25,61.99,247.07,0
2026-03-13 11:00:00,24.72,76.21,53.71,2.397,165.62,64.04,245.75,0
2026-03-13 12:00:00,23.84,69.47,53.7,2.453,164.33,65.61,243.28,0
2026-03-13 13:00:00,24.78,67.5,52.6,2.409,163.33,65.08,244.08,0
2026-03-13 14:00:00,25.47,68.62,52.17,2.478,162.27,64.4,238.88,0
2026-03-13 15:00:00,22.87,63.44,50.81,2.501,162.59,65.88,239.46,0
2026-03-13 16:00:00,24.11,64.44,50.23,2.574,161.98,66.31,240.19,0
2026-03-13 17:00:00,22.61,63.77,49.98,2.497,162.81,65.76,244.62,0
2026-03-13 18:00:00,21.78,64.95,49.87,2.54,164.72,65.76,242.49,0
2026-03-13 19:00:00,21.36,67.42,49.89,2.479,165.7,64.52,242.58,0
2026-03-13 20:00:00,19.55,73.77,49.6,2.323,168.92,65.35,242.6,0
2026-03-13 21:00:00,18.43,69.77,49.56,2.375,172.46,66.51,239.46,0
2026-03-13 22:00:00,17.28,78.08,50.12,2.369,171.64,67.76,239.22,0
2026-03-13 23:00:00,18.83,80.49,49.94,2.422,169.3,68.6,235.65,0
2026-03-14 00:00:00,17.36,84.92,50.03,2.419,168.61,68.12,238.03,0
2026-03-14 01:00:00,17.9,85.42,49.7,2.412,168.67,68.74,239.35,0
2026-03-14 02:00:00,17.28,85.58,49.82,2.494,172.53,69.85,240.22,0
2026-03-14 03:00:00,17.16,85.59,49.89,2.487,171.56,70.47,238.36,0
2026-03-14 04:00:00,18.98,90.48,49.51,2.446,171.8,70.98,241.74,0
2026-03-14 05:00:00,19.48,88.87,49.54,2.43,170.3,70.88,238.69,0
2026-03-14 06:00:00,19.93,85.29,49.59,2.431,169.46,69.8,238.63,0
2026-03-14 07:00:00,21.21,87.05,49.61,2.251,167.1,71.24,235.53,0
2026-03-14 08:00:00,21.23,81.39,49.05,2.284,164.38,70.93,235.04,0
2026-03-14 09:00:00,23.49,79.84,48.86,2.366,166.85,71.75,238.22,0
2026-03-14 10:00:00,24.38,75.49,48.01,2.359,168.7,73.69,239.24,0
2026-03-14 11:00:00,24.56,75.49,47.45,2.329,167.89,74.16,236.72,0
2026-03-14 12:00:00,24.12,69.01,46.92,2.351,169.69,74.85,235.33,0
2026-03-14 13:00:00,24.54,68.48,46.7,2.452,167.15,73.62,234.37,0
2026-03-14 14:00:00,25.48,65.84,45.84,2.469,166.75,72.62,232.31,0
2026-03-14 15:00:00,24.93,67.03,45.34,2.47,166.99,73.44,233.13,0
2026-03-14 16:00:00,24.87,66.97,44.63,2.435,169.19,72.6,238.68,0
2026-03-14 17:00:00,22.2,63.61,56.11,2.361,169.38,71.07,237.1,1
2026-03-14 18:00:00,21.3,68.49,67.68,2.358,170.18,69.31,241.82,1
2026-03-14 19:00:00,21.09,65.53,67.09,2.357,169.13,68.89,241.47,0
2026-03-14 20:00:00,20.38,76.98,67.27,2.237,169.44,68.48,241.95,0
2026-03-14 21:00:00,19.15,72.87,67.2,2.198,171.54,69.18,242.26,0
2026-03-14 22:00:00,18.25,79.62,66.74,2.274,168.37,68.08,237.65,0
2026-03-14 23:00:00,18.86,80.35,66.44,2.261,170.28,69.14,238.66,0
2026-03-15 00:00:00,17.56,83.1,66.69,2.116,169.69,67.83,232.39,0
2026-03-15 01:00:00,16.65,81.86,66.61,2.225,166.97,66.59,233.05,0
2026-03-15 02:00:00,16.85,88.63,66.12,2.177,166.41,66.57,233.55,0
2026-03-15 03:00:00,18.14,87.75,65.69,2.157,168.68,66.49,229.79,0
2026-03-15 04:00:00,20.63,89.18,65.68,2.231,167.66,66.87,230.21,0
2026-03-15 05:00:00,18.57,87.4,65.7,2.191,168.09,65.67,229.72,0
2026-03-15 06:00:00,19.87,86.85,65.61,2.081,165.07,65.88,229.6,0
2026-03-15 07:00:00,22.68,82.56,65.32,2.109,161.78,64.25,229.51,0
2026-03-15 08:00:00,21.57,82.12,65.01,2.17,159.97,62.21,228.31,0
2026-03-15 09:00:00,23.07,78.8,64.36,2.151,161.99,63.85,228.83,0
2026-03-15 10:00:00,24.79,75.24,63.54,2.154,162.02,64.73,231.31,0
2026-03-15 11:00:00,23.37,74.49,63.45,2.094,164.12,64.65,230.89,0
2026-03-15 12:00:00,24.16,72.41,63.04,2.048,166.24,62.75,230.97,0
2026-03-15 13:00:00,24.16,69.85,62.24,2.047,164.83,62.31,232.8,0
2026-03-15 14:00:00,23.32,67.22,61.72,2.103,167.65,62.71,238.58,0
2026-03-15 15:00:00,25.13,67.4,61.16,2.123,166.57,62.27,237.92,0
2026-03-15 16:00:00,23.07,66.61,60.49,2.197,168.3,63.67,233.52,0
2026-03-15 17:00:00,22.14,66.62,60.01,2.303,169.9,64.18,231.35,0
2026-03-15 18:00:00,21.59,67.89,59.19,2.356,169.82,63.29,233.04,0
2026-03-15 19:00:00,21.65,72.18,59.25,2.257,169.75,61.81,236.92,0
2026-03-15 20:00:00,20.17,68.49,59.05,2.243,170.13,62.61,234.46,0
2026-03-15 21:00:00,18.7,73.36,58.36,2.299,170.14,63.34,234.38,0
2026-03-15 22:00:00,18.81,77.85,58.09,2.292,169.23,63.98,234.46,0
2026-03-15 23:00:00,18.54,75.89,57.71,2.196,168.2,65.44,232.56,0
2026-03-16 00:00:00,17.6,85.96,56.61,2.17,167.39,65.75,236.52,0
2026-03-16 01:00:00,17.34,85.42,56.37,2.043,169.49,65.72,239.36,0
2026-03-16 02:00:00,18.33,88.92,56.48,2.044,166.45,66.3,240.0,0
2026-03-16 03:00:00,17.84,90.42,56.24,2.021,165.49,67.28,238.7,0
2026-03-16 04:00:00,19.65,89.03,56.26,2.019,164.89,67.74,240.9,0
2026-03-16 05:00:00,18.72,82.04,56.06,2.109,164.48,67.6,241.89,0
2026-03-16 06:00:00,19.55,86.9,55.72,2.043,165.04,68.3,240.46,0
2026-03-16 07:00:00,20.37,85.31,55.3,2.018,162.61,68.2,242.61,0
2026-03-16 08:00:00,21.74,79.78,54.37,1.969,164.55,67.57,243.16,0
2026-03-16 09:00:00,22.75,75.37,54.09,2.056,166.16,67.52,238.6,0
2026-03-16 10:00:00,22.55,78.15,53.76,2.141,167.33,67.06,235.94,0
2026-03-16 11:00:00,24.1,71.03,53.11,2.174,166.86,66.83,232.56,0
2026-03-16 12:00:00,24.78,76.65,51.93,2.201,165.46,65.93,235.26,0
2026-03-16 13:00:00,23.47,69.88,51.52,2.136,164.86,66.71,233.5,0
2026-03-16 14:00:00,24.02,70.85,50.68,2.16,164.97,66.76,235.14,0
2026-03-16 15:00:00,24.43,66.45,50.16,2.102,166.17,67.26,240.56,0
2026-03-16 16:00:00,22.71,67.88,49.14,2.118,165.98,67.53,242.27,0
2026-03-16 17:00:00,22.53,66.51,48.61,2.111,166.59,66.55,240.86,0
2026-03-16 18:00:00,22.67,69.99,48.02,2.088,165.74,67.61,238.71,0
2026-03-16 19:00:00,22.26,64.13,47.1,2.105,166.23,67.24,237.76,0
2026-03-16 20:00:00,20.4,73.72,47.38,2.159,165.73,66.76,235.05,0
2026-03-16 21:00:00,19.13,75.82,47.09,2.275,166.19,66.81,232.18,0
2026-03-16 22:00:00,18.17,76.61,46.81,2.31,162.96,66.87,230.31,0
2026-03-16 23:00:00,18.61,78.82,46.77,2.446,163.92,69.07,231.88,0
2026-03-17 00:00:00,18.41,81.75,46.55,2.448,164.93,69.39,230.73,0
2026-03-17 01:00:00,16.69,85.49,46.46,2.545,165.89,68.73,230.38,0
2026-03-17 02:00:00,18.26,89.56,45.92,2.554,164.07,70.24,231.79,0
2026-03-17 03:00:00,17.54,86.29,45.68,2.55,162.83,68.53,233.76,0
2026-03-17 04:00:00,17.92,83.75,44.9,2.523,161.36,67.9,229.0,0
2026-03-17 05:00:00,19.14,93.84,56.63,2.525,162.1,67.22,224.99,1
2026-03-17 06:00:00,20.79,88.21,68.87,2.535,163.4,67.06,224.53,1
2026-03-17 07:00:00,21.22,83.8,68.21,2.434,162.21,67.22,222.27,0
2026-03-17 08:00:00,22.1,85.47,67.56,2.466,164.69,67.45,225.04,0
2026-03-17 09:00:00,23.0,82.18,66.36,2.366,167.04,67.67,224.38,0
2026-03-17 10:00:00,23.8,78.23,65.8,2.403,167.21,68.06,229.4,0
2026-03-17 11:00:00,23.95,72.96,65.38,2.432,167.79,67.83,228.46,0
2026-03-17 12:00:00,24.82,73.17,64.93,2.508,164.65,68.81,229.56,0
2026-03-17 13:00:00,24.04,71.95,64.18,2.442,163.72,67.16,228.17,0
2026-03-17 14:00:00,24.84,63.17,62.97,2.372,161.51,64.71,229.73,0
2026-03-17 15:00:00,24.63,66.94,62.03,2.434,160.01,65.29,231.26,0
2026-03-17 16:00:00,23.96,66.75,61.85,2.36,161.14,64.89,233.67,0
2026-03-17 17:00:00,23.28,67.04,61.55,2.285,162.66,66.35,233.4,0
2026-03-17 18:00:00,22.23,67.59,60.97,2.299,164.19,67.16,236.66,0
2026-03-17 19:00:00,21.82,72.19,60.82,2.296,164.65,67.54,237.32,0
2026-03-17 20:00:00,18.5,70.97,60.31,2.306,165.61,66.93,235.6,0
2026-03-17 21:00:00,19.85,74.15,60.5,2.338,162.72,67.39,233.98,0
2026-03-17 22:00:00,19.91,77.79,60.08,2.368,160.49,66.87,235.85,0
2026-03-17 23:00:00,17.53,79.4,60.02,2.358,160.3,66.78,238.97,0
2026-03-18 00:00:00,17.11,79.03,59.42,2.357,161.56,66.34,235.97,0
2026-03-18 01:00:00,18.4,85.31,59.16,2.349,160.89,66.45,237.8,0
2026-03-18 02:00:00,16.97,87.09,59.34,2.348,158.61,66.09,233.94,0
2026-03-18 03:00:00,17.5,86.71,58.85,2.261,157.62,66.87,232.45,0
2026-03-18 04:00:00,18.64,87.67,58.88,2.309,156.23,67.13,233.8,0
2026-03-18 05:00:00,18.69,79.68,58.35,2.372,153.48,66.51,231.74,0
2026-03-18 06:00:00,20.71,89.55,57.88,2.405,157.95,65.98,235.57,0
2026-03-18 07:00:00,20.45,87.03,57.68,2.431,160.45,64.71,237.06,0
2026-03-18 08:00:00,22.16,79.16,57.42,2.362,157.07,62.88,234.01,0
2026-03-18 09:00:00,22.95,78.16,56.78,2.273,153.93,63.69,235.69,0
2026-03-18 10:00:00,24.64,80.62,56.39,2.325,152.92,63.32,232.36,0
2026-03-18 11:00:00,24.85,71.27,56.17,2.325,150.72,62.18,232.5,0
2026-03-18 12:00:00,24.01,72.7,55.37,2.333,155.58,62.58,234.82,0
2026-03-18 13:00:00,23.61,67.99,54.36,2.344,154.52,61.91,236.6,0
2026-03-18 14:00:00,24.97,68.5,53.68,2.356,155.59,61.85,236.3,0
2026-03-18 15:00:00,23.57,66.5,53.5,2.391,155.05,60.69,235.38,0
2026-03-18 16:00:00,23.24,65.29,52.7,2.379,153.35,61.32,232.47,0
2026-03-18 17:00:00,22.01,67.35,52.45,2.259,155.7,61.42,233.05,0
2026-03-18 18:00:00,22.38,66.24,51.82,2.303,157.25,61.88,235.16,0
2026-03-18 19:00:00,20.55,64.76,52.15,2.338,157.45,61.5,240.31,0
2026-03-18 20:00:00,20.07,69.18,52.62,2.257,162.04,61.74,238.91,0
2026-03-18 21:00:00,19.24,71.53,52.73,2.19,162.58,60.44,240.83,0
2026-03-18 22:00:00,18.65,72.99,52.04,2.251,161.86,62.53,242.45,0
2026-03-18 23:00:00,18.43,80.77,51.12,2.322,165.43,62.89,240.88,0
2026-03-19 00:00:00,17.45,82.07,50.94,2.16,166.14,64.4,242.39,0
2026-03-19 01:00:00,16.98,85.66,51.01,2.197,169.03,64.09,239.98,0
2026-03-19 02:00:00,16.32,87.83,50.96,2.191,168.8,63.08,240.37,0
2026-03-19 03:00:00,18.04,89.52,50.54,2.203,163.22,62.6,239.58,0
2026-03-19 04:00:00,18.42,89.02,49.89,2.217,160.48,62.55,240.46,0
2026-03-19 05:00:00,18.75,85.18,49.97,2.177,162.61,62.43,241.49,0
2026-03-19 06:00:00,20.14,87.98,50.33,2.225,161.65,64.09,239.85,0
