Timestamp,Suhu_Udara,Kelembapan_Udara,Kelembapan_Tanah,EC_Tangki,N,P,K,Status_Pompa
2026-03-08 23:00:00,24.08,93.21,89.86,2.1,159.64,59.64,231.64,0
2026-03-09 00:00:00,24.27,93.36,89.95,2.1,160.46,60.31,228.59,0
2026-03-09 01:00:00,22.56,90.79,90.23,2.1,161.9,59.34,229.32,0
2026-03-09 02:00:00,22.19,94.88,89.67,2.1,162.45,57.96,228.43,0
2026-03-09 03:00:00,21.58,90.86,89.66,2.2,160.42,57.8,231.07,0
2026-03-09 04:00:00,22.53,91.76,89.35,2.1,156.1,58.39,231.24,0
2026-03-09 05:00:00,21.02,93.08,88.71,2.2,156.27,58.92,231.56,0
2026-03-09 06:00:00,23.33,91.35,92.0,2.1,155.66,60.42,232.97,1
2026-03-09 07:00:00,23.87,93.36,91.55,2.1,153.76,60.14,232.33,0
2026-03-09 08:00:00,24.72,90.59,90.5,2.1,155.7,58.53,236.65,0
2026-03-09 09:00:00,25.26,92.32,89.7,2.1,153.24,59.71,237.85,0
2026-03-09 10:00:00,27.23,86.46,88.81,2.1,154.82,59.96,240.03,0
2026-03-09 11:00:00,27.39,85.56,88.03,2.1,152.69,60.27,239.23,0
2026-03-09 12:00:00,26.66,87.73,92.0,2.1,153.42,61.01,238.71,1
2026-03-09 13:00:00,26.83,84.6,91.3,2.1,155.56,62.18,240.55,0
2026-03-09 14:00:00,26.54,88.18,90.51,2.1,155.33,62.16,242.05,0
2026-03-09 15:00:00,27.52,86.37,92.0,2.1,158.76,63.21,238.58,1
2026-03-09 16:00:00,26.0,80.46,91.6,2.1,162.46,63.67,238.72,0
2026-03-09 17:00:00,27.31,88.85,91.09,2.1,162.99,63.03,239.72,0
2026-03-09 18:00:00,27.06,89.01,90.44,2.1,164.05,62.79,239.16,0
2026-03-09 19:00:00,24.8,89.93,90.16,2.1,165.99,63.32,239.9,0
2026-03-09 20:00:00,24.82,84.54,89.7,2.1,166.93,62.64,239.43,0
2026-03-09 21:00:00,24.44,88.2,89.25,2.1,167.64,63.42,233.59,0
2026-03-09 22:00:00,24.6,89.26,89.25,2.1,166.6,63.52,230.39,0
2026-03-09 23:00:00,24.69,89.55,88.52,2.1,163.49,63.82,233.05,0
2026-03-10 00:00:00,21.61,95.98,88.29,2.2,161.05,65.06,232.54,0
2026-03-10 01:00:00,22.34,92.73,88.0,2.1,165.5,65.29,233.14,0
2026-03-10 02:00:00,22.11,93.14,87.98,2.1,166.06,65.26,233.22,0
2026-03-10 03:00:00,21.04,94.72,87.35,2.2,165.57,65.08,231.25,0
2026-03-10 04:00:00,21.71,94.85,87.15,2.2,167.83,64.87,230.27,0
2026-03-10 05:00:00,22.6,86.0,87.05,2.1,166.36,65.06,231.33,0
2026-03-10 06:00:00,22.49,91.15,92.0,2.1,167.36,66.2,232.59,1
2026-03-10 07:00:00,22.16,88.29,91.48,2.1,167.4,65.52,238.18,0
2026-03-10 08:00:00,26.55,90.84,90.87,2.1,168.13,64.8,236.83,0
2026-03-10 09:00:00,25.36,87.8,90.45,2.1,167.4,65.87,240.91,0
2026-03-10 10:00:00,26.09,87.03,89.93,2.1,165.57,65.25,238.46,0
2026-03-10 11:00:00,25.81,81.26,89.52,2.1,164.07,65.34,239.51,0
2026-03-10 12:00:00,27.35,84.38,92.0,2.1,162.69,64.71,239.73,1
2026-03-10 13:00:00,27.17,87.25,90.94,2.1,162.78,63.12,239.18,0
2026-03-10 14:00:00,25.73,88.0,90.39,2.1,160.07,63.26,238.96,0
2026-03-10 15:00:00,26.22,86.76,92.0,2.1,158.02,64.23,237.2,1
2026-03-10 16:00:00,27.44,82.7,91.15,2.1,158.54,64.11,239.35,0
2026-03-10 17:00:00,27.99,89.03,90.84,2.1,158.57,62.71,237.03,0
2026-03-10 18:00:00,26.29,88.59,90.32,2.1,159.17,62.79,237.72,0
2026-03-10 19:00:00,26.39,87.58,89.94,2.1,159.32,62.08,239.47,0
2026-03-10 20:00:00,24.85,84.28,89.53,2.1,164.08,59.72,242.71,0
2026-03-10 21:00:00,24.36,91.76,89.51,2.1,164.35,59.72,244.76,0
2026-03-10 22:00:00,24.77,89.26,89.36,2.1,163.69,60.25,245.7,0
2026-03-10 23:00:00,24.73,92.16,88.79,2.1,163.93,61.36,243.57,0
2026-03-11 00:00:00,24.0,92.29,88.0,2.1,165.81,62.96,241.18,0
2026-03-11 01:00:00,21.74,96.14,88.37,2.2,165.68,63.52,238.02,0
2026-03-11 02:00:00,22.27,92.94,87.8,2.1,166.89,64.32,234.78,0
2026-03-11 03:00:00,22.38,93.47,87.76,2.1,167.53,63.09,234.79,0
2026-03-11 04:00:00,21.89,97.07,88.01,2.2,166.9,64.52,232.98,0
2026-03-11 05:00:00,22.57,91.89,87.85,2.1,167.03,65.58,236.08,0
2026-03-11 06:00:00,23.36,94.36,92.0,2.1,169.82,65.14,234.58,1
2026-03-11 07:00:00,24.2,90.96,91.37,2.1,170.07,65.66,234.84,0
2026-03-11 08:00:00,25.6,87.76,90.36,2.1,168.09,66.08,234.18,0
2026-03-11 09:00:00,24.89,88.44,89.91,2.1,167.39,67.28,230.72,0
2026-03-11 10:00:00,24.91,88.52,89.77,2.1,163.49,66.98,233.65,0
2026-03-11 11:00:00,26.98,88.81,89.07,2.1,163.8,66.16,235.46,0
2026-03-11 12:00:00,28.65,88.31,92.0,1.9,166.21,65.6,237.46,1
2026-03-11 13:00:00,26.92,84.15,91.63,2.1,163.75,66.3,238.83,0
2026-03-11 14:00:00,27.79,82.72,90.83,2.1,164.06,64.44,236.74,0
2026-03-11 15:00:00,27.63,84.48,92.0,2.1,165.88,61.67,234.8,1
2026-03-11 16:00:00,26.96,83.04,91.43,2.1,167.81,62.48,235.94,0
2026-03-11 17:00:00,26.45,85.78,90.73,2.1,170.0,62.72,239.75,0
2026-03-11 18:00:00,25.26,86.25,90.15,2.1,166.43,62.71,240.48,0
2026-03-11 19:00:00,23.68,89.44,90.48,2.1,167.29,61.51,242.65,0
2026-03-11 20:00:00,24.08,83.89,90.45,2.1,164.48,59.99,240.95,0
2026-03-11 21:00:00,24.12,88.05,90.58,2.1,162.71,59.48,243.4,0
2026-03-11 22:00:00,24.77,88.96,90.09,2.1,164.28,59.88,241.93,0
2026-03-11 23:00:00,23.32,94.01,90.22,2.1,164.59,59.42,242.18,0
2026-03-12 00:00:00,22.55,89.69,90.21,2.1,165.91,60.3,240.91,0
2026-03-12 01:00:00,21.88,93.26,89.56,2.2,164.21,59.5,242.84,0
2026-03-12 02:00:00,22.85,92.94,89.52,2.1,166.89,59.1,244.7,0
2026-03-12 03:00:00,23.24,95.8,89.16,2.1,168.05,59.82,240.53,0
2026-03-12 04:00:00,22.95,94.91,88.5,2.1,169.53,59.55,243.56,0
2026-03-12 05:00:00,22.74,93.6,88.33,2.1,167.41,59.33,249.08,0
2026-03-12 06:00:00,21.53,91.35,92.0,2.2,169.42,58.83,247.48,1
2026-03-12 07:00:00,23.12,87.32,91.84,2.1,168.67,58.18,246.54,0
2026-03-12 08:00:00,25.81,90.51,91.23,2.1,167.43,58.61,249.06,0
2026-03-12 09:00:00,26.05,89.6,90.56,2.1,168.45,59.15,248.53,0
2026-03-12 10:00:00,24.77,83.54,90.73,2.1,169.37,59.44,247.84,0
2026-03-12 11:00:00,26.65,83.12,89.8,2.1,167.67,58.96,251.94,0
2026-03-12 12:00:00,27.43,85.62,92.0,2.1,171.26,58.87,247.71,1
2026-03-12 13:00:00,26.69,85.55,91.42,2.1,174.28,60.4,245.1,0
2026-03-12 14:00:00,25.4,82.72,90.59,2.1,175.0,59.17,245.64,0
2026-03-12 15:00:00,27.15,83.92,92.0,2.1,175.37,60.95,241.06,1
2026-03-12 16:00:00,26.17,81.6,91.0,2.1,175.55,61.07,239.82,0
2026-03-12 17:00:00,25.81,89.29,90.25,2.1,172.34,60.94,238.63,0
2026-03-12 18:00:00,25.72,84.14,89.66,2.1,172.25,61.83,240.85,0
2026-03-12 19:00:00,25.4,89.03,88.99,2.1,172.14,59.97,242.29,0
2026-03-12 20:00:00,24.96,88.66,88.93,2.1,170.81,61.28,237.72,0
2026-03-12 21:00:00,23.72,92.5,88.44,2.1,170.02,62.97,235.85,0
2026-03-12 22:00:00,23.72,88.82,87.8,2.1,165.54,63.92,234.08,0
2026-03-12 23:00:00,21.99,91.53,87.28,2.2,163.54,61.97,233.59,0
2026-03-13 00:00:00,23.21,88.41,87.73,2.1,165.26,62.66,230.91,0
2026-03-13 01:00:00,20.31,88.49,86.93,2.2,168.36,64.12,232.25,0
2026-03-13 02:00:00,22.09,94.53,86.86,2.1,166.53,65.45,230.65,0
2026-03-13 03:00:00,22.89,89.58,86.44,2.1,166.8,64.08,232.34,0
2026-03-13 04:00:00,21.25,93.1,86.13,2.2,168.7,64.93,232.46,0
2026-03-13 05:00:00,22.83,95.56,86.11,2.1,167.62,66.46,230.16,0
2026-03-13 06:00:00,23.63,94.21,92.0,2.1,168.73,66.35,233.87,1
2026-03-13 07:00:00,20.75,89.94,91.6,2.2,168.52,64.91,237.47,0
2026-03-13 08:00:00,24.13,86.47,90.62,2.1,170.52,65.57,238.07,0
2026-03-13 09:00:00,22.85,89.56,90.26,2.1,167.99,66.41,237.32,0
2026-03-13 10:00:00,25.91,89.95,89.85,2.1,165.89,66.15,234.56,0
2026-03-13 11:00:00,26.69,84.37,89.18,2.1,166.35,64.96,237.26,0
2026-03-13 12:00:00,25.16,83.3,92.0,2.1,166.47,65.75,239.21,1
2026-03-13 13:00:00,28.84,83.65,91.27,1.9,166.31,64.95,236.96,0
2026-03-13 14:00:00,27.47,86.15,90.44,2.1,167.3,65.22,235.15,0
2026-03-13 15:00:00,26.4,87.88,92.0,2.1,165.53,66.52,236.28,1
2026-03-13 16:00:00,27.98,82.91,91.57,2.1,163.04,64.89,233.28,0
2026-03-13 17:00:00,25.0,82.96,91.09,2.1,162.22,65.62,231.8,0
2026-03-13 18:00:00,25.02,92.15,90.67,2.1,161.63,65.33,229.36,0
2026-03-13 19:00:00,23.66,87.45,90.24,2.1,161.26,65.07,227.12,0
2026-03-13 20:00:00,26.41,89.3,90.5,2.1,163.69,65.44,225.71,0
2026-03-13 21:00:00,24.69,88.14,90.19,2.1,165.13,64.64,228.44,0
2026-03-13 22:00:00,24.42,91.64,89.95,2.1,166.09,63.5,224.39,0
2026-03-13 23:00:00,23.64,93.51,89.35,2.1,166.44,61.85,226.0,0
2026-03-14 00:00:00,23.42,92.8,89.09,2.1,165.6,62.97,227.09,0
2026-03-14 01:00:00,22.66,96.59,89.05,2.1,164.04,62.6,229.91,0
2026-03-14 02:00:00,22.54,92.5,89.08,2.1,161.92,63.1,230.81,0
2026-03-14 03:00:00,22.24,92.93,89.35,2.1,160.8,62.63,230.07,0
2026-03-14 04:00:00,21.61,94.11,89.3,2.2,160.89,61.56,228.28,0
2026-03-14 05:00:00,22.22,94.36,89.18,2.1,158.97,62.16,231.09,0
2026-03-14 06:00:00,22.93,93.07,92.0,2.1,159.52,62.45,232.53,1
2026-03-14 07:00:00,23.49,88.57,91.6,2.1,159.39,62.23,231.42,0
2026-03-14 08:00:00,23.07,90.65,91.33,2.1,158.9,62.49,233.87,0
2026-03-14 09:00:00,24.08,87.61,91.05,2.1,161.23,61.61,232.81,0
2026-03-14 10:00:00,26.87,85.72,90.15,2.1,156.95,62.58,232.92,0
2026-03-14 11:00:00,26.45,85.9,89.79,2.1,156.59,63.72,231.51,0
2026-03-14 12:00:00,27.61,82.95,92.0,2.1,152.69,64.36,233.02,1
2026-03-14 13:00:00,26.43,82.3,91.09,2.1,153.61,63.95,230.63,0
2026-03-14 14:00:00,26.06,80.4,90.67,2.1,155.44,63.95,230.11,0
2026-03-14 15:00:00,26.4,89.02,92.0,2.1,153.39,65.3,228.71,1
2026-03-14 16:00:00,26.63,86.86,90.69,2.1,151.65,66.35,229.69,0
2026-03-14 17:00:00,25.91,86.0,90.07,2.1,149.13,68.02,230.93,0
2026-03-14 18:00:00,27.04,85.53,89.56,2.1,149.88,67.13,228.37,0
2026-03-14 19:00:00,25.65,81.51,89.32,2.1,149.87,66.2,229.72,0
2026-03-14 20:00:00,26.45,87.14,89.97,2.1,149.97,66.19,226.29,0
2026-03-14 21:00:00,24.75,91.23,89.87,2.1,149.91,66.43,232.2,0
2026-03-14 22:00:00,21.97,92.63,89.72,2.2,148.76,66.17,231.07,0
2026-03-14 23:00:00,24.24,92.81,89.64,2.1,151.45,65.7,233.89,0
2026-03-15 00:00:00,21.75,92.49,89.31,2.2,152.48,66.73,234.44,0
2026-03-15 01:00:00,22.78,95.63,89.39,2.1,150.85,66.5,235.08,0
2026-03-15 02:00:00,21.71,92.5,89.29,2.2,150.15,65.27,232.16,0
2026-03-15 03:00:00,23.87,95.89,89.18,2.1,149.18,64.19,234.41,0
2026-03-15 04:00:00,23.25,92.75,88.79,2.1,152.34,64.34,234.56,0
2026-03-15 05:00:00,21.66,91.4,88.13,2.2,154.13,66.97,235.76,0
2026-03-15 06:00:00,22.61,90.36,92.0,2.1,154.34,65.95,235.49,1
2026-03-15 07:00:00,23.6,89.06,91.88,2.1,157.84,65.54,235.79,0
2026-03-15 08:00:00,24.94,91.41,91.18,2.1,160.74,67.6,233.53,0
2026-03-15 09:00:00,25.17,86.8,90.69,2.1,160.49,67.0,233.23,0
2026-03-15 10:00:00,25.18,84.73,90.05,2.1,159.93,67.26,232.26,0
2026-03-15 11:00:00,26.12,87.4,89.61,2.1,159.48,68.79,230.64,0
2026-03-15 12:00:00,27.14,85.79,92.0,2.1,157.99,67.73,231.19,1
2026-03-15 13:00:00,28.29,86.92,91.47,1.9,161.39,67.28,232.29,0
2026-03-15 14:00:00,27.59,86.02,90.69,2.1,159.72,66.68,233.05,0
2026-03-15 15:00:00,26.46,83.52,92.0,2.1,161.5,65.18,232.89,1
2026-03-15 16:00:00,27.32,85.81,91.37,2.1,162.88,66.5,234.03,0
2026-03-15 17:00:00,26.13,86.53,91.25,2.1,162.42,65.83,234.68,0
2026-03-15 18:00:00,26.71,84.98,90.23,2.1,165.78,64.93,234.94,0
2026-03-15 19:00:00,27.53,85.41,90.05,2.1,162.94,64.44,235.36,0
2026-03-15 20:00:00,24.68,87.24,90.09,2.1,162.88,65.2,238.3,0
2026-03-15 21:00:00,25.07,94.14,90.57,2.1,162.08,65.21,235.12,0
2026-03-15 22:00:00,23.3,89.65,90.22,2.1,163.93,64.4,234.32,0
2026-03-15 23:00:00,23.31,94.11,89.82,2.1,164.61,64.7,235.2,0
2026-03-16 00:00:00,22.98,91.11,89.27,2.1,161.52,65.35,231.23,0
2026-03-16 01:00:00,22.44,94.72,89.41,2.1,163.89,65.23,234.88,0
2026-03-16 02:00:00,24.3,95.21,88.95,2.1,164.8,64.92,235.52,0
2026-03-16 03:00:00,21.91,95.6,88.64,2.2,162.95,65.74,237.89,0
2026-03-16 04:00:00,22.57,94.45,87.88,2.1,162.4,65.47,240.54,0
2026-03-16 05:00:00,20.71,96.36,87.95,2.2,160.16,66.81,241.3,0
2026-03-16 06:00:00,23.05,93.4,92.0,2.1,160.05,65.99,235.4,1
2026-03-16 07:00:00,24.31,95.17,92.0,2.1,160.52,65.17,235.75,0
2026-03-16 08:00:00,23.83,86.4,90.96,2.1,160.1,64.26,236.24,0
2026-03-16 09:00:00,23.14,89.2,90.58,2.1,159.48,63.97,233.46,0
2026-03-16 10:00:00,25.97,87.62,89.5,2.1,156.8,63.92,229.06,0
2026-03-16 11:00:00,26.71,83.77,88.94,2.1,157.73,62.67,230.52,0
2026-03-16 12:00:00,27.72,86.34,92.0,2.1,154.56,62.73,227.62,1
2026-03-16 13:00:00,28.91,81.52,91.5,1.9,155.03,63.22,233.14,0
2026-03-16 14:00:00,26.94,83.46,91.08,2.1,152.19,61.87,233.89,0
2026-03-16 15:00:00,26.39,80.78,92.0,2.1,152.8,61.4,237.32,1
2026-03-16 16:00:00,25.87,89.07,90.84,2.1,153.27,61.93,237.29,0
2026-03-16 17:00:00,26.6,85.75,90.42,2.1,154.47,60.95,239.05,0
2026-03-16 18:00:00,26.38,91.77,89.87,2.1,156.44,60.7,238.98,0
2026-03-16 19:00:00,25.07,89.61,89.39,2.1,158.67,61.72,241.3,0
2026-03-16 20:00:00,25.59,89.73,88.71,2.1,156.03,63.34,235.89,0
2026-03-16 21:00:00,24.8,88.37,88.96,2.1,156.28,63.7,238.06,0
2026-03-16 22:00:00,23.93,88.26,89.13,2.1,160.25,63.49,239.58,0
2026-03-16 23:00:00,22.68,92.55,89.14,2.1,160.65,63.0,238.97,0
2026-03-17 00:00:00,22.57,91.99,88.73,2.1,159.33,63.79,237.74,0
2026-03-17 01:00:00,20.65,89.81,87.78,2.2,159.41,64.75,236.86,0
2026-03-17 02:00:00,22.51,89.88,87.81,2.1,158.95,63.63,237.47,0
2026-03-17 03:00:00,22.18,91.39,87.72,2.1,157.07,64.4,240.39,0
2026-03-17 04:00:00,22.25,97.61,87.4,2.1,158.95,63.78,238.78,0
2026-03-17 05:00:00,22.66,98.2,87.54,2.1,160.25,62.95,234.34,0
2026-03-17 06:00:00,23.02,93.02,92.0,2.1,158.03,62.79,240.58,1
2026-03-17 07:00:00,23.31,91.73,91.85,2.1,158.15,63.66,241.98,0
2026-03-17 08:00:00,24.29,89.22,91.3,2.1,157.4,63.89,240.65,0
2026-03-17 09:00:00,24.03,86.38,90.75,2.1,154.82,64.08,243.34,0
2026-03-17 10:00:00,25.53,90.03,90.38,2.1,152.68,64.34,245.26,0
2026-03-17 11:00:00,26.73,89.95,89.54,2.1,150.9,64.69,245.98,0
2026-03-17 12:00:00,26.55,83.1,92.0,2.1,151.35,64.51,244.24,1
2026-03-17 13:00:00,27.99,84.62,91.13,2.1,151.08,65.0,245.44,0
2026-03-17 14:00:00,26.72,83.91,90.95,2.1,149.91,64.31,247.65,0
2026-03-17 15:00:00,27.25,84.26,92.0,2.1,149.8,64.83,242.71,1
2026-03-17 16:00:00,26.9,88.25,91.21,2.1,151.76,65.52,242.89,0
2026-03-17 17:00:00,27.04,83.37,90.65,2.1,152.93,66.04,243.24,0
2026-03-17 18:00:00,26.72,88.03,89.81,2.1,155.22,66.6,243.49,0
2026-03-17 19:00:00,26.06,89.44,90.06,2.1,155.2,66.88,243.18,0
2026-03-17 20:00:00,23.29,88.43,90.34,2.1,158.47,67.79,245.74,0
2026-03-17 21:00:00,25.38,91.62,90.34,2.1,159.36,65.57,244.67,0
2026-03-17 22:00:00,25.12,90.88,90.6,2.1,158.71,66.23,244.18,0
2026-03-17 23:00:00,23.01,94.08,90.44,2.1,159.13,67.88,244.51,0
2026-03-18 00:00:00,23.15,88.8,90.47,2.1,157.11,67.14,243.59,0
2026-03-18 01:00:00,21.88,91.99,90.64,2.2,156.88,66.33,239.7,0
2026-03-18 02:00:00,20.77,93.06,90.44,2.2,157.98,67.36,240.0,0
2026-03-18 03:00:00,21.57,87.62,90.26,2.2,159.36,66.36,240.31,0
2026-03-18 04:00:00,21.67,91.21,90.34,2.2,158.85,65.63,239.13,0
2026-03-18 05:00:00,21.97,91.54,90.33,2.2,164.01,65.68,238.6,0
2026-03-18 06:00:00,21.94,94.66,92.0,2.2,163.74,64.85,230.47,1
2026-03-18 07:00:00,22.81,89.84,91.14,2.1,160.77,65.55,233.71,0
2026-03-18 08:00:00,24.24,88.16,90.52,2.1,163.13,64.73,236.03,0
2026-03-18 09:00:00,24.54,90.23,89.33,2.1,164.29,64.97,232.64,0
2026-03-18 10:00:00,26.43,83.44,88.45,2.1,164.74,65.14,231.06,0
2026-03-18 11:00:00,27.24,81.27,87.61,2.1,163.91,66.54,234.88,0
2026-03-18 12:00:00,29.05,84.27,92.0,1.9,164.66,67.46,232.0,1
2026-03-18 13:00:00,28.2,81.62,91.66,1.9,167.59,66.82,233.35,0
2026-03-18 14:00:00,27.44,81.79,91.38,2.1,167.85,65.53,232.2,0
2026-03-18 15:00:00,26.58,86.44,92.0,2.1,165.09,66.18,233.37,1
2026-03-18 16:00:00,27.04,87.57,91.61,2.1,158.87,65.47,233.57,0
2026-03-18 17:00:00,26.7,87.99,91.22,2.1,159.81,65.06,232.94,0
2026-03-18 18:00:00,25.59,89.44,89.9,2.1,158.24,64.02,234.01,0
2026-03-18 19:00:00,26.13,90.57,89.69,2.1,158.33,64.57,232.83,0
2026-03-18 20:00:00,23.85,84.06,88.95,2.1,157.14,63.91,228.48,0
2026-03-18 21:00:00,24.23,90.65,88.9,2.1,155.87,63.82,226.48,0
2026-03-18 22:00:00,24.34,89.39,88.06,2.1,154.86,63.75,224.29,0
2026-03-18 23:00:00,23.17,89.76,87.81,2.1,154.05,63.86,220.81,0
2026-03-19 00:00:00,22.79,93.38,87.77,2.1,155.88,64.4,222.45,0
2026-03-19 01:00:00,22.49,88.95,87.23,2.1,157.28,64.11,222.64,0
2026-03-19 02:00:00,21.66,89.37,87.32,2.2,155.42,63.38,224.15,0
2026-03-19 03:00:00,23.1,94.9,87.27,2.1,153.87,61.66,225.99,0
2026-03-19 04:00:00,21.29,94.67,87.18,2.2,155.0,61.77,228.33,0
2026-03-19 05:00:00,22.51,93.64,87.19,2.1,157.29,61.63,229.68,0
2026-03-19 06:00:00,23.04,90.63,92.0,2.1,159.47,61.0,227.5,1
2026-03-19 07:00:00,22.64,93.04,91.84,2.1,157.88,61.09,229.32,0
2026-03-19 08:00:00,24.31,91.46,91.28,2.1,159.95,61.89,230.16,0
2026-03-19 09:00:00,24.42,88.62,90.71,2.1,156.95,62.89,235.88,0
2026-03-19 10:00:00,27.11,84.41,89.93,2.1,156.91,61.48,235.85,0
2026-03-19 11:00:00,25.78,84.89,88.98,2.1,158.11,61.17,236.77,0
2026-03-19 12:00:00,26.62,86.91,92.0,2.1,154.64,62.06,236.44,1
2026-03-19 13:00:00,26.32,87.72,91.3,2.1,158.83,63.5,236.49,0
2026-03-19 14:00:00,26.16,84.18,90.51,2.1,161.46,62.72,236.37,0
2026-03-19 15:00:00,28.35,84.63,92.0,1.9,162.77,63.94,235.22,1
2026-03-19 16:00:00,27.24,85.28,91.06,2.1,161.12,62.66,235.65,0
2026-03-19 17:00:00,26.55,86.86,90.43,2.1,161.15,63.68,237.17,0
2026-03-19 18:00:00,25.47,85.72,90.21,2.1,162.73,63.37,236.01,0
2026-03-19 19:00:00,26.23,81.47,90.27,2.1,160.8,64.74,238.05,0
2026-03-19 20:00:00,24.31,91.36,90.43,2.1,160.64,64.24,239.69,0
2026-03-19 21:00:00,25.06,93.61,90.05,2.1,162.45,63.89,237.25,0
2026-03-19 22:00:00,23.2,89.21,90.08,2.1,159.87,63.72,234.73,0
2026-03-19 23:00:00,22.88,89.05,89.56,2.1,160.67,62.28,235.86,0
2026-03-20 00:00:00,23.57,91.84,89.27,2.1,157.68,60.69,234.35,0
2026-03-20 01:00:00,23.29,92.35,89.01,2.1,156.28,61.18,231.77,0
2026-03-20 02:00:00,22.8,95.41,88.64,2.1,155.72,62.1,236.22,0
2026-03-20 03:00:00,21.32,93.62,88.33,2.2,157.01,62.64,233.75,0
2026-03-20 04:00:00,21.74,91.86,87.98,2.2,156.07,61.49,230.0,0
2026-03-20 05:00:00,22.38,90.43,87.49,2.1,156.66,61.94,228.29,0
2026-03-20 06:00:00,22.03,94.47,92.0,2.1,155.75,61.05,229.2,1
2026-03-20 07:00:00,24.5,92.72,91.74,2.1,155.17,61.45,229.68,0
2026-03-20 08:00:00,22.33,92.3,91.25,2.1,157.81,62.48,234.66,0
2026-03-20 09:00:00,24.53,86.31,90.73,2.1,156.03,62.8,232.76,0
2026-03-20 10:00:00,25.59,91.04,90.17,2.1,157.75,64.1,233.46,0
2026-03-20 11:00:00,24.42,81.99,89.63,2.1,158.04,63.9,236.36,0
2026-03-20 12:00:00,26.03,86.63,92.0,2.1,157.28,63.65,234.64,1
2026-03-20 13:00:00,27.8,80.6,91.84,2.1,155.4,63.66,236.42,0
2026-03-20 14:00:00,27.27,83.16,91.48,2.1,153.72,62.4,231.77,0
2026-03-20 15:00:00,28.33,88.61,92.0,1.9,152.84,62.03,236.33,1
2026-03-20 16:00:00,28.04,87.47,91.28,1.9,153.06,61.74,238.75,0
2026-03-20 17:00:00,26.79,85.05,90.66,2.1,154.62,61.49,236.86,0
2026-03-20 18:00:00,26.25,85.86,90.21,2.1,154.5,61.75,238.84,0
2026-03-20 19:00:00,25.56,88.06,90.45,2.1,154.5,60.42,241.93,0
2026-03-20 20:00:00,22.85,89.87,89.83,2.1,154.77,59.44,238.36,0
2026-03-20 21:00:00,23.31,92.41,89.83,2.1,156.03,60.54,236.7,0
2026-03-20 22:00:00,23.98,89.56,89.96,2.1,157.55,58.77,239.98,0
2026-03-20 23:00:00,23.89,87.85,89.31,2.1,155.36,59.43,239.9,0
2026-03-21 00:00:00,23.19,92.49,89.05,2.1,155.23,59.17,240.74,0
2026-03-21 01:00:00,21.88,91.75,88.53,2.2,157.83,59.4,240.63,0
2026-03-21 02:00:00,23.07,90.36,88.46,2.1,155.75,60.88,242.58,0
2026-03-21 03:00:00,23.34,94.16,88.15,2.1,156.25,60.79,243.48,0
2026-03-21 04:00:00,22.85,93.13,87.91,2.1,156.3,61.39,243.32,0
2026-03-21 05:00:00,23.05,94.01,87.58,2.1,155.63,61.46,237.65,0
2026-03-21 06:00:00,22.26,90.6,92.0,2.1,158.86,61.38,239.12,1
2026-03-21 07:00:00,24.26,92.47,91.86,2.1,159.18,61.19,240.74,0
2026-03-21 08:00:00,24.37,87.07,91.37,2.1,162.13,61.84,237.35,0
2026-03-21 09:00:00,25.56,86.61,90.84,2.1,162.25,61.19,234.3,0
2026-03-21 10:00:00,26.29,86.47,90.44,2.1,163.19,60.2,235.63,0
2026-03-21 11:00:00,26.59,89.66,89.78,2.1,162.23,60.32,236.09,0
2026-03-21 12:00:00,26.46,86.79,92.0,2.1,161.32,60.54,231.1,1
2026-03-21 13:00:00,27.23,87.17,91.05,2.1,162.2,58.94,229.24,0
2026-03-21 14:00:00,28.03,88.01,89.94,1.9,163.08,59.02,230.31,0
2026-03-21 15:00:00,26.72,93.11,92.0,2.1,164.24,58.01,232.23,1
2026-03-21 16:00:00,27.52,85.73,90.79,2.1,164.94,58.69,230.91,0
2026-03-21 17:00:00,27.03,89.38,90.41,2.1,162.54,57.17,230.75,0
2026-03-21 18:00:00,25.76,89.23,90.0,2.1,161.19,59.05,228.76,0
2026-03-21 19:00:00,26.61,90.03,90.15,2.1,162.87,58.83,232.38,0
2026-03-21 20:00:00,24.69,92.64,89.63,2.1,159.43,58.15,232.95,0
2026-03-21 21:00:00,25.64,88.74,89.64,2.1,160.18,58.01,231.38,0
2026-03-21 22:00:00,24.24,89.46,89.45,2.1,160.17,58.63,228.67,0
2026-03-21 23:00:00,23.39,92.1,89.3,2.1,161.89,59.53,225.82,0
2026-03-22 00:00:00,22.25,91.74,89.29,2.1,162.77,59.36,230.81,0
2026-03-22 01:00:00,22.53,93.46,88.86,2.1,161.66,58.14,230.59,0
2026-03-22 02:00:00,22.16,96.66,89.43,2.1,160.52,57.17,229.81,0
2026-03-22 03:00:00,21.15,92.45,89.63,2.2,159.76,57.57,229.54,0
2026-03-22 04:00:00,21.93,92.93,89.27,2.2,161.01,58.59,228.23,0
2026-03-22 05:00:00,21.61,93.72,88.75,2.2,157.03,59.7,228.3,0
2026-03-22 06:00:00,23.18,92.07,92.0,2.1,157.63,59.92,228.73,1
2026-03-22 07:00:00,24.45,87.19,91.85,2.1,156.33,60.85,229.08,0
2026-03-22 08:00:00,23.27,88.69,91.61,2.1,157.02,62.61,226.22,0
2026-03-22 09:00:00,26.52,89.95,90.68,2.1,157.96,63.66,228.89,0
2026-03-22 10:00:00,25.9,90.16,90.19,2.1,155.25,64.44,227.81,0
