Timestamp,Suhu_Udara,Kelembapan_Udara,Kelembapan_Tanah,EC_Tangki,N,P,K,Status_Pompa,Fase
2026-03-12 02:00:00,24.84,84.55,88.0,2.0,166.99,60.64,234.2,0,1
2026-03-12 03:00:00,24.1,85.0,87.22,2.0,169.36,61.61,230.38,0,1
2026-03-12 04:00:00,25.11,85.0,87.72,2.0,171.1,62.16,230.93,0,1
2026-03-12 05:00:00,23.96,85.0,88.19,2.0,171.94,62.27,232.48,0,1
2026-03-12 06:00:00,25.22,84.36,92.0,2.0,169.01,61.76,232.99,1,1
2026-03-12 07:00:00,24.48,85.0,91.41,2.0,168.22,60.1,232.81,0,1
2026-03-12 08:00:00,26.23,82.83,91.12,2.0,171.59,60.38,232.1,0,1
2026-03-12 09:00:00,26.99,82.89,90.51,2.0,173.35,60.91,238.41,0,1
2026-03-12 10:00:00,28.2,80.3,89.88,2.0,170.25,59.52,235.28,0,1
2026-03-12 11:00:00,28.36,85.0,89.56,2.0,169.94,58.48,237.45,0,1
2026-03-12 12:00:00,29.02,82.91,92.0,2.0,170.39,58.82,237.37,1,1
2026-03-12 13:00:00,30.04,84.52,91.04,2.0,168.8,59.22,235.11,0,1
2026-03-12 14:00:00,28.85,82.8,90.35,2.0,164.5,58.41,234.99,0,1
2026-03-12 15:00:00,27.63,85.0,92.0,2.0,164.69,58.0,231.5,1,1
2026-03-12 16:00:00,30.38,83.99,91.55,2.0,163.29,56.47,230.19,0,1
2026-03-12 17:00:00,29.68,81.96,91.03,2.0,161.95,57.87,230.31,0,1
2026-03-12 18:00:00,26.84,85.0,90.72,2.0,161.43,56.83,226.67,0,1
2026-03-12 19:00:00,28.12,81.71,90.4,2.0,161.33,57.47,228.35,0,1
2026-03-12 20:00:00,26.52,83.05,90.24,2.0,161.46,57.58,226.27,0,1
2026-03-12 21:00:00,26.67,80.3,89.02,2.0,160.01,58.87,223.08,0,1
2026-03-12 22:00:00,26.16,81.8,88.67,2.0,159.82,58.25,220.98,0,1
2026-03-12 23:00:00,25.19,85.0,88.7,2.0,156.86,58.42,227.12,0,1
2026-03-13 00:00:00,24.25,80.64,88.37,2.0,157.75,57.0,222.57,0,1
2026-03-13 01:00:00,23.98,81.72,88.03,2.0,152.89,55.4,224.28,0,1
2026-03-13 02:00:00,23.5,84.99,87.51,2.0,152.86,56.14,222.94,0,1
2026-03-13 03:00:00,23.41,83.8,87.61,2.0,155.0,54.71,222.66,0,1
2026-03-13 04:00:00,24.04,85.0,87.57,2.0,153.49,54.72,224.79,0,1
2026-03-13 05:00:00,23.61,85.0,87.61,2.0,155.24,55.85,226.69,0,1
2026-03-13 06:00:00,25.32,83.07,92.0,2.0,157.71,56.7,225.4,1,1
2026-03-13 07:00:00,26.74,85.0,91.74,2.0,152.05,56.26,222.49,0,1
2026-03-13 08:00:00,25.73,85.0,91.08,2.0,152.29,55.01,224.67,0,1
2026-03-13 09:00:00,27.37,83.57,90.41,2.0,147.63,55.68,226.57,0,1
2026-03-13 10:00:00,28.45,81.56,89.63,2.0,148.11,57.07,226.27,0,1
2026-03-13 11:00:00,29.12,84.8,88.93,2.0,148.77,56.63,227.82,0,1
2026-03-13 12:00:00,29.21,84.43,92.0,2.0,144.95,56.06,227.06,1,1
2026-03-13 13:00:00,29.97,83.84,90.82,2.0,149.22,55.77,225.39,0,1
2026-03-13 14:00:00,29.68,85.0,90.76,2.0,150.36,56.47,225.88,0,1
2026-03-13 15:00:00,27.96,83.16,92.0,2.0,149.42,57.74,227.63,1,1
2026-03-13 16:00:00,29.59,82.28,91.39,2.0,152.68,56.75,228.78,0,1
2026-03-13 17:00:00,29.24,85.0,91.06,2.0,149.94,55.56,230.36,0,1
2026-03-13 18:00:00,27.31,85.0,90.04,2.0,148.33,57.86,228.69,0,1
2026-03-13 19:00:00,27.54,82.28,89.63,2.0,144.86,57.83,232.96,0,1
2026-03-13 20:00:00,27.59,85.0,89.38,2.0,148.91,58.18,232.21,0,1
2026-03-13 21:00:00,26.24,81.02,89.58,2.0,150.15,57.67,232.05,0,1
2026-03-13 22:00:00,26.86,83.66,89.35,2.0,151.93,58.24,228.9,0,1
2026-03-13 23:00:00,27.53,84.38,89.27,2.0,153.0,59.22,228.72,0,1
2026-03-14 00:00:00,24.25,83.57,88.89,2.0,154.51,59.57,230.36,0,1
2026-03-14 01:00:00,23.35,83.74,88.83,2.0,155.07,61.21,232.5,0,1
2026-03-14 02:00:00,24.6,85.0,89.13,2.0,155.95,60.94,236.53,0,1
2026-03-14 03:00:00,24.81,83.13,89.22,2.0,156.51,60.74,237.76,0,1
2026-03-14 04:00:00,23.89,85.0,88.99,2.0,155.75,60.98,238.31,0,1
2026-03-14 05:00:00,25.56,85.0,88.99,2.0,156.04,61.43,237.03,0,1
2026-03-14 06:00:00,23.5,85.0,92.0,2.0,156.89,61.65,235.27,1,1
2026-03-14 07:00:00,26.02,85.0,91.94,2.0,157.41,60.51,237.69,0,1
2026-03-14 08:00:00,25.7,85.0,91.7,2.0,155.06,60.83,239.93,0,1
2026-03-14 09:00:00,28.7,82.7,91.44,2.0,153.03,60.53,236.99,0,1
2026-03-14 10:00:00,29.79,82.39,90.8,2.0,155.46,60.05,238.7,0,1
2026-03-14 11:00:00,28.0,83.16,90.4,2.0,155.29,60.14,240.14,0,1
2026-03-14 12:00:00,28.65,84.88,92.0,2.0,156.73,59.33,237.1,1,1
2026-03-14 13:00:00,30.07,81.0,91.12,2.0,155.1,58.39,238.34,0,1
2026-03-14 14:00:00,28.89,84.85,90.44,2.0,152.84,56.14,235.55,0,1
2026-03-14 15:00:00,29.03,85.0,92.0,2.0,151.81,57.89,229.45,1,1
2026-03-14 16:00:00,28.83,85.0,90.91,2.0,151.94,58.52,229.33,0,1
2026-03-14 17:00:00,26.71,84.19,90.58,2.0,151.26,58.52,230.26,0,1
2026-03-14 18:00:00,27.99,83.49,89.16,2.0,154.14,58.02,230.21,0,1
2026-03-14 19:00:00,26.88,85.0,89.77,2.0,154.9,55.55,237.61,0,1
2026-03-14 20:00:00,26.53,83.07,90.01,2.0,158.63,55.09,238.43,0,1
2026-03-14 21:00:00,27.73,85.0,89.71,2.0,159.61,55.94,238.63,0,1
2026-03-14 22:00:00,24.77,85.0,89.51,2.0,155.49,56.97,239.52,0,1
2026-03-14 23:00:00,26.13,85.0,89.39,2.0,157.77,57.7,238.19,0,1
2026-03-15 00:00:00,24.71,84.94,89.01,2.0,155.34,57.97,240.35,0,1
2026-03-15 01:00:00,24.34,85.0,88.86,2.0,156.14,59.26,240.99,0,1
2026-03-15 02:00:00,25.04,85.0,88.61,2.0,155.1,59.05,241.48,0,1
2026-03-15 03:00:00,24.46,83.22,88.38,2.0,159.35,60.12,239.59,0,1
2026-03-15 04:00:00,24.61,83.84,88.22,2.0,162.17,59.83,235.45,0,1
2026-03-15 05:00:00,25.13,82.08,87.62,2.0,160.95,59.1,234.18,0,1
2026-03-15 06:00:00,24.41,85.0,92.0,2.0,160.88,58.28,234.92,1,1
2026-03-15 07:00:00,24.85,85.0,91.84,2.0,161.49,57.43,233.82,0,1
2026-03-15 08:00:00,25.27,81.95,91.31,2.0,163.18,58.16,234.61,0,1
2026-03-15 09:00:00,26.41,83.88,90.67,2.0,163.31,57.61,234.04,0,1
2026-03-15 10:00:00,30.65,81.89,90.4,2.0,161.53,56.81,235.17,0,1
2026-03-15 11:00:00,29.81,82.85,89.69,2.0,160.38,57.61,232.72,0,1
2026-03-15 12:00:00,27.93,85.0,92.0,2.0,160.55,58.04,233.31,1,1
2026-03-15 13:00:00,28.11,83.19,91.8,2.0,162.95,59.02,231.8,0,1
2026-03-15 14:00:00,29.68,84.14,91.17,2.0,163.8,59.57,228.11,0,1
2026-03-15 15:00:00,29.57,81.23,92.0,2.0,162.46,58.97,228.04,1,1
2026-03-15 16:00:00,29.3,85.0,91.37,2.0,163.73,59.13,232.23,0,1
2026-03-15 17:00:00,28.21,84.74,91.15,2.0,163.08,59.33,228.72,0,1
2026-03-15 18:00:00,27.89,83.25,90.49,2.0,164.76,58.58,229.34,0,1
2026-03-15 19:00:00,27.8,84.45,90.66,2.0,169.32,57.69,231.61,0,1
2026-03-15 20:00:00,27.05,85.0,90.41,2.0,168.5,57.2,237.53,0,1
2026-03-15 21:00:00,24.43,83.12,89.95,2.0,169.8,59.18,236.17,0,1
2026-03-15 22:00:00,25.69,81.68,89.95,2.0,168.27,58.89,234.53,0,1
2026-03-15 23:00:00,24.63,85.0,89.65,2.0,167.94,60.1,231.64,0,1
2026-03-16 00:00:00,25.12,83.57,89.63,2.0,167.87,59.73,234.66,0,1
2026-03-16 01:00:00,27.28,84.77,88.6,2.0,167.41,60.6,232.51,0,1
2026-03-16 02:00:00,24.66,85.0,88.39,2.0,171.75,61.45,231.71,0,1
2026-03-16 03:00:00,23.87,85.0,88.05,2.0,170.93,62.33,227.25,0,1
2026-03-16 04:00:00,24.93,82.26,87.52,2.0,171.74,62.67,229.85,0,1
2026-03-16 05:00:00,24.69,85.0,87.15,2.0,168.0,63.89,233.0,0,1
2026-03-16 06:00:00,25.09,83.42,92.0,2.0,168.66,64.17,235.21,1,1
2026-03-16 07:00:00,25.95,83.76,91.78,2.0,170.57,65.65,231.19,0,1
2026-03-16 08:00:00,28.1,83.33,90.78,2.0,169.4,64.08,232.9,0,1
2026-03-16 09:00:00,26.13,82.41,90.29,2.0,164.7,64.33,228.82,0,1
2026-03-16 10:00:00,28.43,84.76,90.11,2.0,164.64,64.52,229.28,0,1
2026-03-16 11:00:00,27.86,81.58,89.61,2.0,164.69,63.6,230.07,0,1
2026-03-16 12:00:00,29.64,85.0,92.0,2.0,166.0,64.07,231.1,1,1
2026-03-16 13:00:00,28.47,84.92,91.74,2.0,169.58,62.67,232.63,0,1
2026-03-16 14:00:00,28.87,85.0,91.51,2.0,168.72,62.06,232.73,0,1
2026-03-16 15:00:00,28.81,83.78,92.0,2.0,167.03,60.26,227.93,1,1
2026-03-16 16:00:00,29.68,84.01,91.25,2.0,164.85,61.71,229.63,0,1
2026-03-16 17:00:00,29.27,85.0,90.44,2.0,165.21,61.51,230.14,0,1
2026-03-16 18:00:00,26.88,82.29,90.09,2.0,166.06,63.48,228.12,0,1
2026-03-16 19:00:00,27.55,84.08,90.09,2.0,165.04,64.16,224.55,0,1
2026-03-16 20:00:00,26.33,83.0,90.11,2.0,166.44,64.5,228.92,0,1
2026-03-16 21:00:00,25.3,82.95,90.47,2.0,167.22,63.89,232.3,0,1
2026-03-16 22:00:00,25.7,80.3,90.26,2.0,167.21,62.89,234.2,0,1
2026-03-16 23:00:00,25.12,85.0,90.18,2.0,165.49,63.34,232.55,0,1
2026-03-17 00:00:00,27.14,83.46,89.68,2.0,164.61,63.23,226.38,0,1
2026-03-17 01:00:00,24.99,85.0,90.11,2.0,160.25,61.99,228.72,0,1
2026-03-17 02:00:00,23.08,85.0,89.81,2.0,160.86,60.63,229.95,0,1
2026-03-17 03:00:00,23.65,82.17,89.51,2.0,161.08,59.81,229.27,0,1
2026-03-17 04:00:00,25.02,82.61,89.2,2.0,161.57,61.51,232.37,0,1
2026-03-17 05:00:00,26.14,85.0,88.8,2.0,162.62,63.52,234.62,0,1
2026-03-17 06:00:00,23.28,85.0,92.0,2.0,163.41,63.66,235.08,1,1
2026-03-17 07:00:00,23.71,84.88,91.64,2.0,163.27,63.74,235.16,0,1
2026-03-17 08:00:00,27.93,85.0,90.64,2.0,163.43,63.39,235.28,0,1
2026-03-17 09:00:00,27.5,83.49,89.82,2.0,160.96,62.5,236.97,0,1
2026-03-17 10:00:00,27.22,85.0,89.82,2.0,160.08,63.73,234.72,0,1
2026-03-17 11:00:00,29.17,83.25,89.44,2.0,160.36,65.36,235.8,0,1
2026-03-17 12:00:00,26.77,80.33,92.0,2.0,159.22,64.45,233.46,1,1
2026-03-17 13:00:00,29.3,81.89,91.75,2.0,161.0,64.31,236.88,0,1
2026-03-17 14:00:00,29.54,84.85,91.71,2.0,159.98,63.83,238.12,0,1
2026-03-17 15:00:00,29.91,82.32,92.0,2.0,160.57,63.4,236.24,1,1
2026-03-17 16:00:00,27.89,84.67,91.04,2.0,160.95,64.42,236.38,0,1
2026-03-17 17:00:00,28.52,82.47,90.21,2.0,162.46,63.17,234.18,0,1
2026-03-17 18:00:00,27.17,83.13,89.48,2.0,164.18,63.56,237.98,0,1
2026-03-17 19:00:00,27.73,85.0,89.18,2.0,165.46,64.16,241.89,0,1
2026-03-17 20:00:00,26.17,85.0,88.83,2.0,161.66,63.97,243.28,0,1
2026-03-17 21:00:00,26.06,84.89,88.69,2.0,163.94,64.72,246.76,0,1
2026-03-17 22:00:00,25.0,85.0,88.49,2.0,166.73,64.77,246.55,0,1
2026-03-17 23:00:00,25.99,85.0,88.07,2.0,165.79,65.78,247.88,0,1
2026-03-18 00:00:00,25.73,85.0,87.21,2.0,166.19,64.3,250.3,0,1
2026-03-18 01:00:00,24.39,83.97,86.7,2.0,164.54,63.91,249.52,0,1
2026-03-18 02:00:00,24.36,84.05,86.33,2.0,161.05,63.79,248.97,0,1
2026-03-18 03:00:00,22.85,82.14,86.06,2.0,159.88,61.33,250.61,0,1
2026-03-18 04:00:00,23.83,84.06,85.51,2.0,159.11,60.38,251.44,0,1
2026-03-18 05:00:00,24.21,85.0,85.16,2.0,158.71,59.69,248.73,0,1
2026-03-18 06:00:00,27.07,85.0,92.0,2.0,157.23,60.61,242.58,1,1
2026-03-18 07:00:00,24.4,85.0,91.76,2.0,156.22,60.02,241.76,0,1
2026-03-18 08:00:00,27.57,80.97,90.85,2.0,156.55,59.34,236.18,0,1
2026-03-18 09:00:00,28.05,85.0,90.0,2.0,155.51,60.16,233.64,0,1
2026-03-18 10:00:00,28.25,80.81,89.02,2.0,156.86,58.76,231.53,0,1
2026-03-18 11:00:00,30.27,85.0,88.37,2.0,158.42,56.99,230.28,0,1
2026-03-18 12:00:00,29.48,84.0,92.0,2.0,162.96,56.82,232.57,1,1
2026-03-18 13:00:00,29.65,85.0,91.67,2.0,165.07,55.67,235.28,0,1
2026-03-18 14:00:00,29.2,81.87,91.2,2.0,165.51,54.59,236.54,0,1
2026-03-18 15:00:00,30.18,85.0,92.0,2.0,164.37,55.33,238.04,1,1
2026-03-18 16:00:00,29.79,81.6,91.16,2.0,164.92,56.32,239.53,0,1
2026-03-18 17:00:00,27.88,83.36,90.68,2.0,165.51,57.2,233.06,0,1
2026-03-18 18:00:00,26.81,82.65,90.31,2.0,164.57,58.34,233.19,0,1
2026-03-18 19:00:00,27.32,81.01,90.14,2.0,166.0,59.57,228.79,0,1
2026-03-18 20:00:00,26.25,85.0,90.41,2.0,163.44,57.72,230.37,0,1
2026-03-18 21:00:00,26.37,85.0,90.34,2.0,163.06,58.26,225.37,0,1
2026-03-18 22:00:00,27.01,85.0,90.4,2.0,164.14,57.89,225.4,0,1
2026-03-18 23:00:00,24.99,85.0,90.23,2.0,163.66,57.34,227.25,0,1
2026-03-19 00:00:00,24.92,85.0,90.23,2.0,163.34,57.99,224.84,0,1
2026-03-19 01:00:00,24.65,85.0,89.78,2.0,163.16,56.55,227.75,0,1
2026-03-19 02:00:00,25.09,85.0,89.44,2.0,161.73,55.14,229.38,0,1
2026-03-19 03:00:00,22.13,84.25,89.34,2.0,163.97,55.91,230.61,0,1
2026-03-19 04:00:00,23.55,85.0,89.24,2.0,162.18,56.54,232.58,0,1
2026-03-19 05:00:00,24.45,85.0,89.19,2.0,162.87,56.82,231.8,0,1
2026-03-19 06:00:00,25.79,83.7,92.0,2.0,163.7,56.19,232.34,1,1
2026-03-19 07:00:00,24.96,84.78,91.37,2.0,162.04,57.03,232.5,0,1
2026-03-19 08:00:00,24.56,84.79,90.51,2.0,162.29,57.79,232.59,0,1
2026-03-19 09:00:00,27.71,85.0,89.99,2.0,160.76,57.99,231.03,0,1
2026-03-19 10:00:00,27.43,82.5,89.18,2.0,163.43,57.05,228.13,0,1
2026-03-19 11:00:00,27.62,84.71,89.61,2.0,161.45,56.82,227.63,0,1
2026-03-19 12:00:00,28.58,85.0,92.0,2.0,160.41,57.73,227.02,1,1
2026-03-19 13:00:00,29.13,85.0,91.38,2.0,158.39,59.05,225.57,0,1
2026-03-19 14:00:00,28.7,85.0,90.63,2.0,156.21,58.85,228.17,0,1
2026-03-19 15:00:00,27.09,84.86,92.0,2.0,159.43,58.72,225.59,1,1
2026-03-19 16:00:00,29.61,85.0,91.41,2.0,160.63,58.67,225.63,0,1
2026-03-19 17:00:00,29.59,85.0,90.84,2.0,161.06,59.02,229.01,0,1
2026-03-19 18:00:00,28.59,85.0,90.11,2.0,160.03,58.58,231.58,0,1
2026-03-19 19:00:00,26.48,80.58,89.82,2.0,161.86,56.08,234.8,0,1
2026-03-19 20:00:00,26.79,82.0,90.01,2.0,160.51,57.33,233.33,0,1
2026-03-19 21:00:00,26.42,85.0,90.22,2.0,162.11,59.09,235.37,0,1
2026-03-19 22:00:00,26.44,84.32,90.08,2.0,160.66,58.62,232.7,0,1
2026-03-19 23:00:00,26.0,83.47,89.47,2.0,159.67,57.77,232.12,0,1
2026-03-20 00:00:00,24.3,82.21,89.42,2.0,161.25,57.77,231.81,0,1
2026-03-20 01:00:00,24.67,83.76,89.68,2.0,162.96,57.73,230.53,0,1
2026-03-20 02:00:00,24.74,81.91,89.89,2.0,164.11,58.75,229.85,0,1
2026-03-20 03:00:00,25.47,85.0,89.9,2.0,162.26,58.9,228.87,0,1
2026-03-20 04:00:00,24.73,84.95,90.12,2.0,161.56,58.28,226.73,0,1
2026-03-20 05:00:00,24.97,84.87,89.93,2.0,161.98,57.2,229.28,0,1
2026-03-20 06:00:00,24.78,85.0,92.0,2.0,160.58,58.13,229.11,1,1
2026-03-20 07:00:00,26.67,85.0,91.58,2.0,163.22,58.78,229.91,0,1
2026-03-20 08:00:00,26.62,85.0,91.09,2.0,158.97,59.83,230.57,0,1
2026-03-20 09:00:00,26.38,85.0,90.91,2.0,157.81,59.03,230.93,0,1
2026-03-20 10:00:00,29.26,83.46,90.14,2.0,157.18,60.77,231.37,0,1
2026-03-20 11:00:00,29.32,84.17,89.28,2.0,152.37,59.24,230.78,0,1
2026-03-20 12:00:00,28.74,85.0,92.0,2.0,150.36,59.96,234.54,1,1
2026-03-20 13:00:00,28.87,83.64,91.34,2.0,152.08,58.3,236.47,0,1
2026-03-20 14:00:00,29.51,84.79,90.93,2.0,152.65,57.7,236.44,0,1
2026-03-20 15:00:00,29.49,85.0,92.0,2.0,155.97,59.24,235.25,1,1
2026-03-20 16:00:00,28.98,85.0,91.92,2.0,159.11,60.07,234.94,0,1
2026-03-20 17:00:00,28.72,80.92,90.94,2.0,160.13,59.63,235.99,0,1
2026-03-20 18:00:00,29.53,85.0,90.71,2.0,160.89,59.24,239.69,0,1
2026-03-20 19:00:00,28.47,84.35,90.27,2.0,161.17,59.41,236.02,0,1
2026-03-20 20:00:00,27.14,85.0,89.52,2.0,156.55,59.95,237.62,0,1
2026-03-20 21:00:00,27.28,85.0,89.38,2.0,154.37,61.14,240.3,0,1
2026-03-20 22:00:00,24.97,85.0,89.09,2.0,154.98,60.75,236.32,0,1
2026-03-20 23:00:00,25.76,85.0,88.55,2.0,156.49,59.34,235.8,0,1
2026-03-21 00:00:00,26.59,85.0,87.84,2.0,157.35,59.56,233.1,0,1
2026-03-21 01:00:00,24.4,85.0,87.63,2.0,156.05,59.22,234.27,0,1
2026-03-21 02:00:00,23.56,85.0,87.72,2.0,158.1,58.14,233.41,0,1
2026-03-21 03:00:00,23.57,85.0,87.69,2.0,161.04,58.52,233.17,0,1
2026-03-21 04:00:00,23.12,85.0,87.5,2.0,162.89,58.43,232.23,0,1
2026-03-21 05:00:00,23.55,85.0,87.44,2.0,164.75,58.82,234.17,0,1
2026-03-21 06:00:00,24.37,84.3,92.0,2.0,163.76,58.11,234.78,1,1
2026-03-21 07:00:00,24.13,85.0,91.37,2.0,165.74,58.66,235.37,0,1
2026-03-21 08:00:00,26.26,84.84,90.36,2.0,165.98,57.58,235.76,0,1
2026-03-21 09:00:00,27.96,83.0,89.71,2.0,166.86,56.96,237.15,0,1
2026-03-21 10:00:00,27.18,85.0,89.08,2.0,167.44,56.9,236.39,0,1
2026-03-21 11:00:00,30.06,84.94,88.73,2.0,167.12,58.62,240.57,0,1
2026-03-21 12:00:00,29.6,85.0,92.0,2.0,165.49,59.42,237.2,1,1
2026-03-21 13:00:00,30.23,81.22,91.58,2.0,165.32,60.47,232.78,0,1
2026-03-21 14:00:00,28.65,83.58,90.9,2.0,167.09,61.79,228.37,0,1
2026-03-21 15:00:00,29.84,84.88,92.0,2.0,166.21,65.04,223.5,1,1
2026-03-21 16:00:00,27.82,85.0,91.54,2.0,167.77,64.99,225.76,0,1
2026-03-21 17:00:00,29.24,85.0,91.09,2.0,168.98,66.18,227.6,0,1
2026-03-21 18:00:00,28.15,85.0,89.79,2.0,168.29,66.96,230.99,0,1
2026-03-21 19:00:00,28.0,82.39,89.32,2.0,170.66,67.71,228.55,0,1
2026-03-21 20:00:00,25.91,82.34,88.91,2.0,169.79,69.14,230.73,0,1
2026-03-21 21:00:00,25.62,85.0,88.73,2.0,172.32,68.54,231.09,0,1
2026-03-21 22:00:00,26.43,81.93,88.28,2.0,172.8,67.9,231.7,0,1
2026-03-21 23:00:00,24.55,83.78,88.06,2.0,172.46,68.01,233.43,0,1
2026-03-22 00:00:00,25.38,85.0,87.79,2.0,170.57,67.66,231.62,0,1
2026-03-22 01:00:00,23.37,82.82,87.54,2.0,170.19,67.78,238.26,0,1
2026-03-22 02:00:00,25.09,85.0,87.12,2.0,169.61,69.01,241.42,0,1
2026-03-22 03:00:00,23.05,85.0,86.73,2.0,167.16,68.37,239.77,0,1
2026-03-22 04:00:00,24.6,81.54,86.19,2.0,166.68,67.91,236.81,0,1
2026-03-22 05:00:00,24.82,82.94,86.1,2.0,165.17,67.89,236.5,0,1
2026-03-22 06:00:00,24.08,80.3,92.0,2.0,166.22,67.51,236.88,1,1
2026-03-22 07:00:00,25.92,83.23,91.56,2.0,168.52,65.62,239.45,0,1
2026-03-22 08:00:00,26.48,85.0,91.44,2.0,166.17,64.99,236.3,0,1
2026-03-22 09:00:00,26.67,83.97,90.76,2.0,169.21,65.52,236.95,0,1
2026-03-22 10:00:00,27.09,85.0,90.64,2.0,168.81,66.7,233.03,0,1
2026-03-22 11:00:00,26.93,81.47,89.86,2.0,166.9,65.52,234.22,0,1
2026-03-22 12:00:00,29.46,85.0,92.0,2.0,168.19,64.38,233.99,1,1
2026-03-22 13:00:00,27.89,83.58,91.53,2.0,167.26,64.33,238.88,0,1
2026-03-22 14:00:00,29.33,84.83,91.01,2.0,167.02,62.39,234.82,0,1
2026-03-22 15:00:00,28.84,84.6,92.0,2.0,166.21,61.98,238.26,1,1
2026-03-22 16:00:00,29.41,82.02,91.21,2.0,164.69,60.42,233.84,0,1
2026-03-22 17:00:00,28.17,82.3,90.61,2.0,166.01,61.7,230.58,0,1
2026-03-22 18:00:00,27.7,85.0,89.87,2.0,165.45,61.02,226.61,0,1
2026-03-22 19:00:00,28.16,85.0,89.56,2.0,162.85,62.53,227.65,0,1
2026-03-22 20:00:00,27.27,85.0,89.6,2.0,163.93,63.52,225.08,0,1
2026-03-22 21:00:00,26.71,85.0,89.44,2.0,161.8,62.89,222.21,0,1
2026-03-22 22:00:00,26.32,85.0,89.42,2.0,159.85,61.9,223.36,0,1
2026-03-22 23:00:00,24.02,81.15,89.14,2.0,162.2,61.73,225.07,0,1
2026-03-23 00:00:00,25.64,84.37,88.83,2.0,160.16,61.64,225.66,0,1
2026-03-23 01:00:00,25.15,84.92,88.28,2.0,156.19,61.96,225.72,0,1
2026-03-23 02:00:00,23.41,85.0,87.96,2.0,157.66,61.27,230.76,0,1
2026-03-23 03:00:00,23.94,85.0,86.76,2.0,157.41,61.96,231.34,0,1
2026-03-23 04:00:00,24.06,85.0,86.38,2.0,157.32,62.2,233.53,0,1
2026-03-23 05:00:00,24.14,85.0,86.15,2.0,157.06,61.89,233.97,0,1
2026-03-23 06:00:00,25.01,83.41,92.0,2.0,157.79,61.25,231.27,1,1
2026-03-23 07:00:00,26.69,85.0,91.71,2.0,156.73,61.11,232.83,0,1
2026-03-23 08:00:00,27.22,85.0,91.23,2.0,159.72,60.4,231.3,0,1
2026-03-23 09:00:00,25.97,82.82,90.0,2.0,157.27,60.5,231.26,0,1
2026-03-23 10:00:00,28.56,84.0,89.39,2.0,158.38,60.62,232.21,0,1
2026-03-23 11:00:00,29.89,84.37,88.28,2.0,159.8,60.9,227.5,0,1
2026-03-23 12:00:00,29.49,85.0,92.0,2.0,158.64,62.52,223.85,1,1
2026-03-23 13:00:00,30.28,80.3,91.34,2.0,157.05,62.39,226.68,0,1
2026-03-23 14:00:00,31.05,85.0,91.11,2.0,159.2,63.28,225.44,0,1
2026-03-23 15:00:00,30.0,82.75,92.0,2.0,157.65,63.45,224.37,1,1
2026-03-23 16:00:00,29.03,81.8,91.41,2.0,156.85,63.19,225.32,0,1
2026-03-23 17:00:00,29.38,85.0,90.8,2.0,158.77,63.05,224.84,0,1
2026-03-23 18:00:00,28.13,85.0,90.0,2.0,159.09,62.96,226.39,0,1
2026-03-23 19:00:00,27.52,85.0,89.62,2.0,156.09,63.18,226.69,0,1
2026-03-23 20:00:00,26.66,85.0,89.54,2.0,159.59,62.29,227.61,0,1
2026-03-23 21:00:00,27.84,85.0,88.91,2.0,158.85,60.96,226.22,0,1
2026-03-23 22:00:00,25.16,85.0,88.88,2.0,158.37,61.58,227.14,0,1
2026-03-23 23:00:00,26.78,84.61,88.55,2.0,159.1,62.4,230.3,0,1
2026-03-24 00:00:00,25.41,85.0,88.59,2.0,160.46,63.06,229.12,0,1
2026-03-24 01:00:00,23.34,85.0,88.68,2.0,164.17,63.17,231.7,0,1
2026-03-24 02:00:00,24.66,83.28,87.97,2.0,161.22,63.82,231.73,0,1
2026-03-24 03:00:00,22.27,83.56,87.59,2.0,162.85,64.41,233.73,0,1
2026-03-24 04:00:00,24.66,84.32,87.13,2.0,164.28,65.05,234.12,0,1
2026-03-24 05:00:00,25.05,80.36,86.38,2.0,164.06,64.18,234.08,0,1
2026-03-24 06:00:00,24.18,85.0,92.0,2.0,165.51,63.13,235.0,1,1
2026-03-24 07:00:00,25.51,80.8,92.0,2.0,167.18,62.74,238.03,0,1
2026-03-24 08:00:00,28.01,85.0,91.59,2.0,164.6,62.71,238.47,0,1
2026-03-24 09:00:00,26.7,85.0,91.59,2.0,167.77,62.47,239.5,0,1
2026-03-24 10:00:00,27.05,83.8,91.25,2.0,164.85,60.76,238.35,0,1
2026-03-24 11:00:00,30.03,85.0,90.43,2.0,162.81,62.35,242.11,0,1
2026-03-24 12:00:00,30.91,81.59,92.0,2.0,162.43,62.09,243.35,1,1
2026-03-24 13:00:00,29.3,85.0,91.58,2.0,166.0,62.25,243.13,0,1
2026-03-24 14:00:00,30.15,85.0,91.11,2.0,165.4,63.36,242.42,0,1
2026-03-24 15:00:00,30.28,81.03,92.0,2.0,165.33,61.21,244.49,1,1
2026-03-24 16:00:00,28.14,85.0,90.96,2.0,167.89,60.77,242.5,0,1
2026-03-24 17:00:00,28.0,84.69,91.35,2.0,167.24,60.46,237.67,0,1
2026-03-24 18:00:00,29.11,82.92,90.71,2.0,165.03,60.2,237.72,0,1
2026-03-24 19:00:00,29.02,81.77,90.4,2.0,164.27,60.1,240.56,0,1
2026-03-24 20:00:00,27.48,84.41,90.22,2.0,166.77,61.46,244.26,0,1
2026-03-24 21:00:00,25.64,84.63,89.94,2.0,166.83,62.08,243.53,0,1
2026-03-24 22:00:00,27.68,85.0,89.76,2.0,170.23,62.94,243.21,0,1
